timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-07-18 00:00:00,0.09002,0.017253,0.006718,0.143645,0.0,0.001225,0.258861,0.017785,0.624307,0.093408,0.000862,0.736362,0.0,0.004776,continental,pt
2022-07-18 01:00:00,0.093297,0.017483,0.006102,0.140286,0.0,0.001172,0.25834,0.016879,0.630744,0.088408,0.000854,0.736885,0.0,0.004776,continental,pt
2022-07-18 02:00:00,0.094149,0.017557,0.005821,0.137891,0.0,0.001098,0.256516,0.016158,0.637017,0.084695,0.000805,0.738675,0.0,0.004809,continental,pt
2022-07-18 03:00:00,0.090838,0.018519,0.005505,0.156674,0.0,0.001018,0.272554,0.01529,0.626631,0.080254,0.000763,0.722938,0.0,0.004507,continental,pt
2022-07-18 04:00:00,0.087137,0.026365,0.004273,0.19588,0.0,0.000936,0.314591,0.013492,0.59637,0.070574,0.000682,0.681118,0.0,0.004293,continental,pt
2022-07-18 05:00:00,0.083201,0.056604,0.00554,0.226391,0.0,0.000735,0.372471,0.010051,0.559143,0.0537,0.000596,0.62349,0.0,0.004036,continental,pt
2022-07-18 06:00:00,0.07336,0.100775,0.036867,0.207887,0.0,0.000566,0.419455,0.007384,0.494689,0.040896,0.000483,0.543452,0.033515,0.003579,continental,pt
2022-07-18 07:00:00,0.072051,0.068575,0.111903,0.166244,0.0,0.000744,0.419517,0.009062,0.514216,0.053173,0.000659,0.57711,0.0,0.003372,continental,pt
2022-07-18 08:00:00,0.068397,0.026751,0.175469,0.152506,0.0,0.000797,0.42392,0.009567,0.502908,0.059348,0.000728,0.572551,0.0,0.003527,continental,pt
2022-07-18 09:00:00,0.062189,0.019179,0.210025,0.175155,0.0,0.000794,0.467342,0.009632,0.460725,0.059117,0.000726,0.5302,0.0,0.002456,continental,pt
2022-07-18 10:00:00,0.06112,0.029772,0.223146,0.18698,0.0,0.000686,0.501704,0.008066,0.437346,0.050432,0.000613,0.496457,0.0,0.001841,continental,pt
2022-07-18 11:00:00,0.061661,0.012962,0.231849,0.197219,0.0,0.000616,0.504307,0.007125,0.439304,0.046278,0.000549,0.493256,0.0,0.002438,continental,pt
2022-07-18 12:00:00,0.062647,0.011542,0.233346,0.227335,0.0,0.000555,0.535425,0.006163,0.412647,0.042131,0.000458,0.461399,0.0,0.003177,continental,pt
2022-07-18 13:00:00,0.061743,0.011251,0.230223,0.246837,0.0,0.000565,0.550619,0.005731,0.397833,0.042393,0.000442,0.446399,0.0,0.002981,continental,pt
2022-07-18 14:00:00,0.061635,0.010033,0.225583,0.264825,0.0,0.000626,0.562702,0.006127,0.38132,0.046423,0.000484,0.434354,0.0,0.002945,continental,pt
2022-07-18 15:00:00,0.061046,0.011248,0.206974,0.288922,0.0,0.000675,0.568865,0.00679,0.371193,0.049584,0.000532,0.428099,0.0,0.003035,continental,pt
2022-07-18 16:00:00,0.060529,0.011349,0.175306,0.31036,0.0,0.000722,0.558266,0.007977,0.378412,0.051889,0.000571,0.438849,0.0,0.002887,continental,pt
2022-07-18 17:00:00,0.058818,0.011741,0.128744,0.32959,0.0,0.000811,0.529704,0.009526,0.398255,0.058938,0.000649,0.467368,0.0,0.002928,continental,pt
2022-07-18 18:00:00,0.063268,0.02841,0.059395,0.318227,0.0,0.000701,0.470001,0.008153,0.445871,0.048972,0.00051,0.503506,0.023327,0.003167,continental,pt
2022-07-18 19:00:00,0.067846,0.034868,0.014935,0.328176,0.0,0.000767,0.446592,0.009695,0.475287,0.054682,0.000593,0.540257,0.009776,0.003374,continental,pt
2022-07-18 20:00:00,0.065985,0.039741,0.006777,0.338485,0.0,0.000907,0.451895,0.010333,0.471056,0.062816,0.000689,0.544894,0.0,0.003209,continental,pt
2022-07-18 21:00:00,0.068626,0.028746,0.005911,0.356718,0.0,0.000893,0.460894,0.01133,0.458562,0.063035,0.000692,0.533619,0.001975,0.003513,continental,pt
2022-07-18 22:00:00,0.069268,0.024667,0.003137,0.361314,0.0,0.000446,0.458832,0.006112,0.423923,0.033908,0.000363,0.464306,0.073234,0.00363,continental,pt
2022-07-18 23:00:00,0.0718,0.031812,0.003307,0.405325,0.0,0.000507,0.512751,0.006873,0.436909,0.038159,0.000419,0.48236,0.001032,0.003856,continental,pt
