timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-08-25 00:00:00,0.078196,0.01469,0.000532,0.275845,0.0,0.000252,0.369515,0.003302,0.601858,0.019169,0.000166,0.624495,0.0,0.005991,continental,pt
2022-08-25 01:00:00,0.082876,0.008636,0.000242,0.284862,0.0,0.000245,0.376861,0.003216,0.594828,0.018637,0.000172,0.616853,0.0,0.006285,continental,pt
2022-08-25 02:00:00,0.081569,0.004825,4.4e-05,0.278291,0.0,0.000178,0.364907,0.002311,0.612988,0.013389,0.000124,0.628812,0.0,0.00628,continental,pt
2022-08-25 03:00:00,0.082114,0.003532,1.3e-05,0.273838,0.0,6.1e-05,0.359558,0.000791,0.628251,0.004594,4.2e-05,0.633678,0.000435,0.006331,continental,pt
2022-08-25 04:00:00,0.077143,0.004354,1e-06,0.245606,0.0,5e-06,0.327109,6.3e-05,0.60208,0.000363,3e-06,0.602509,0.064463,0.005918,continental,pt
2022-08-25 05:00:00,0.075543,0.009368,0.0,0.230616,0.0,0.0,0.315527,0.0,0.5882,0.0,0.0,0.5882,0.090492,0.00578,continental,pt
2022-08-25 06:00:00,0.077625,0.009346,0.004432,0.219506,0.0,1.2e-05,0.310921,0.000176,0.618333,0.001014,1e-05,0.619533,0.06359,0.005956,continental,pt
2022-08-25 07:00:00,0.073481,0.015623,0.042284,0.207793,0.0,0.000386,0.339567,0.005312,0.618767,0.030559,0.000302,0.65494,0.0,0.005494,continental,pt
2022-08-25 08:00:00,0.068248,0.017479,0.118052,0.166559,0.0,0.000598,0.370936,0.008121,0.568618,0.046783,0.000462,0.623984,0.0,0.005081,continental,pt
2022-08-25 09:00:00,0.065278,0.013833,0.189752,0.127811,0.0,0.000652,0.397326,0.008979,0.53673,0.051583,0.000509,0.597801,0.0,0.004873,continental,pt
2022-08-25 10:00:00,0.062044,0.01292,0.246206,0.103483,0.0,0.000684,0.425337,0.009407,0.505659,0.054318,0.000535,0.569919,0.0,0.004743,continental,pt
2022-08-25 11:00:00,0.06301,0.011548,0.264798,0.100654,0.0,0.000603,0.440613,0.008047,0.49943,0.046833,0.000461,0.554771,0.0,0.004617,continental,pt
2022-08-25 12:00:00,0.063165,0.010534,0.27356,0.118682,0.0,0.000553,0.466494,0.007748,0.475754,0.044911,0.000442,0.528855,0.0,0.00465,continental,pt
2022-08-25 13:00:00,0.061449,0.010407,0.265573,0.138265,0.0,0.000599,0.476293,0.007877,0.465237,0.045453,0.000448,0.519015,0.0,0.004692,continental,pt
2022-08-25 14:00:00,0.058974,0.010656,0.24713,0.156648,0.0,0.000622,0.47403,0.008363,0.464436,0.048208,0.000476,0.521483,0.0,0.004488,continental,pt
2022-08-25 15:00:00,0.058819,0.009402,0.216093,0.181234,0.0,0.000633,0.466181,0.008135,0.47387,0.046876,0.000463,0.529344,0.0,0.004476,continental,pt
2022-08-25 16:00:00,0.060784,0.008513,0.168644,0.219102,0.0,0.000536,0.457579,0.007205,0.488784,0.041527,0.00041,0.537926,0.0,0.004494,continental,pt
2022-08-25 17:00:00,0.062026,0.012311,0.102945,0.248188,0.0,0.000577,0.426047,0.007673,0.516942,0.044185,0.000436,0.569236,0.0,0.004718,continental,pt
2022-08-25 18:00:00,0.061818,0.082244,0.027033,0.260279,0.0,0.000534,0.431908,0.00687,0.5091,0.039631,0.000448,0.556049,0.007351,0.004694,continental,pt
2022-08-25 19:00:00,0.057935,0.104256,0.002052,0.215502,0.0,0.000236,0.379981,0.003074,0.45693,0.017743,0.000205,0.477952,0.137698,0.00437,continental,pt
2022-08-25 20:00:00,0.065506,0.077037,0.003248,0.245163,0.0,0.000449,0.391403,0.006161,0.521498,0.03565,0.000412,0.563721,0.039961,0.004915,continental,pt
2022-08-25 21:00:00,0.068707,0.068171,0.004617,0.269025,0.0,0.000675,0.411195,0.008934,0.522387,0.051872,0.000555,0.583748,0.0,0.005058,continental,pt
2022-08-25 22:00:00,0.074377,0.045756,0.004216,0.287571,0.0,0.000715,0.412635,0.009426,0.517109,0.054957,0.000516,0.582008,0.0,0.005357,continental,pt
2022-08-25 23:00:00,0.075314,0.029435,0.003591,0.367535,0.0,0.000673,0.476548,0.009303,0.446946,0.054151,0.000501,0.510901,0.006993,0.00556,continental,pt
