timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-11-29 00:00:00,0.061436,0.268346,8e-05,0.213946,0.0,0.000205,0.544013,0.002625,0.409231,0.018675,0.000441,0.430972,0.020142,0.004873,continental,pt
2022-11-29 01:00:00,0.066224,0.201646,0.000127,0.206426,0.0,0.000332,0.474755,0.004226,0.452064,0.029988,0.000691,0.486969,0.033157,0.005119,continental,pt
2022-11-29 02:00:00,0.066234,0.213865,0.000126,0.190255,0.0,0.000325,0.470805,0.004202,0.45549,0.029833,0.000681,0.490206,0.034007,0.004981,continental,pt
2022-11-29 03:00:00,0.067885,0.20677,0.000171,0.200099,0.0,0.000452,0.475377,0.005693,0.457814,0.040563,0.000928,0.504998,0.014608,0.005017,continental,pt
2022-11-29 04:00:00,0.070864,0.196078,0.000122,0.209783,0.0,0.000327,0.477174,0.004064,0.483374,0.029078,0.000663,0.517179,0.000194,0.005454,continental,pt
2022-11-29 05:00:00,0.068178,0.203735,7.3e-05,0.185008,0.0,0.000192,0.457186,0.002406,0.49323,0.017393,0.000418,0.513447,0.024018,0.005347,continental,pt
2022-11-29 06:00:00,0.052417,0.312334,5e-06,0.127114,0.0,1e-05,0.49188,0.000127,0.42512,0.000921,2.3e-05,0.426191,0.077785,0.004143,continental,pt
2022-11-29 07:00:00,0.043353,0.298851,0.002374,0.090455,0.0,0.0,0.435033,0.0,0.357571,0.0,0.0,0.357571,0.203898,0.003498,continental,pt
2022-11-29 08:00:00,0.050912,0.279796,0.04391,0.085048,0.0,0.0,0.459666,0.0,0.404668,0.0,0.0,0.404668,0.131729,0.003939,continental,pt
2022-11-29 09:00:00,0.05406,0.189036,0.144841,0.099792,0.0,0.000482,0.488211,0.005475,0.445119,0.042562,0.001027,0.494183,0.013611,0.003995,continental,pt
2022-11-29 10:00:00,0.049546,0.196747,0.185949,0.09095,0.0,0.000561,0.523753,0.006376,0.404825,0.048888,0.001195,0.461284,0.011587,0.003376,continental,pt
2022-11-29 11:00:00,0.047554,0.162264,0.209484,0.101408,0.0,0.000626,0.521336,0.007255,0.405899,0.05385,0.001276,0.46828,0.008798,0.001585,continental,pt
2022-11-29 12:00:00,0.049022,0.153251,0.211554,0.09901,0.0,0.000649,0.513486,0.007176,0.424109,0.052468,0.001251,0.485004,0.0,0.001508,continental,pt
2022-11-29 13:00:00,0.04814,0.160595,0.19384,0.097783,0.0,0.00065,0.501008,0.007146,0.435533,0.051996,0.001239,0.495914,0.001589,0.001488,continental,pt
2022-11-29 14:00:00,0.050574,0.158885,0.168579,0.099759,0.0,0.000668,0.478465,0.007563,0.454991,0.054649,0.001311,0.518514,0.001494,0.001527,continental,pt
2022-11-29 15:00:00,0.049347,0.195291,0.104232,0.078367,0.0,0.000476,0.427713,0.005515,0.468466,0.039978,0.001054,0.515013,0.055732,0.001541,continental,pt
2022-11-29 16:00:00,0.043955,0.274684,0.024682,0.034514,0.0,9.8e-05,0.377933,0.001121,0.420001,0.007909,0.000221,0.429252,0.191369,0.001448,continental,pt
2022-11-29 17:00:00,0.037615,0.338884,0.000349,0.023408,0.0,0.0,0.400256,0.0,0.357983,0.0,0.0,0.357983,0.24048,0.001281,continental,pt
2022-11-29 18:00:00,0.036768,0.345211,0.0,0.024739,0.0,0.0,0.406718,0.0,0.322742,0.0,0.0,0.322742,0.269292,0.001248,continental,pt
2022-11-29 19:00:00,0.034889,0.344309,0.0,0.01788,0.0,0.0,0.397078,0.0,0.322067,0.0,0.0,0.322067,0.279655,0.001199,continental,pt
2022-11-29 20:00:00,0.037885,0.335154,0.0,0.020802,0.0,0.0,0.393841,0.0,0.338524,0.0,0.0,0.338524,0.266357,0.001278,continental,pt
2022-11-29 21:00:00,0.046413,0.347034,6.7e-05,0.034147,0.0,8.7e-05,0.427748,0.000946,0.391053,0.006649,0.000198,0.398846,0.171731,0.001677,continental,pt
2022-11-29 22:00:00,0.054131,0.333322,0.000294,0.071099,0.0,0.000511,0.459357,0.005869,0.476574,0.041401,0.001225,0.525069,0.013872,0.001701,continental,pt
2022-11-29 23:00:00,0.056698,0.298256,0.000328,0.075158,0.0,0.000525,0.430965,0.006429,0.496579,0.045453,0.001149,0.54961,0.017516,0.001907,continental,pt
