timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-05-20 00:00:00,0.083334,0.035578,0.001076,0.223118,0.0,0.001271,0.344377,0.007833,0.584821,0.057817,0.002199,0.65267,0.0,0.002953,continental,pt
2022-05-20 01:00:00,0.086923,0.030577,0.000385,0.211329,0.0,0.001243,0.330457,0.006822,0.601828,0.055555,0.002113,0.666318,0.0,0.003224,continental,pt
2022-05-20 02:00:00,0.090958,0.025147,0.000372,0.203304,0.0,0.001191,0.320972,0.006187,0.613867,0.053694,0.002041,0.675789,0.0,0.003239,continental,pt
2022-05-20 03:00:00,0.091824,0.031453,0.000357,0.182548,0.0,0.00109,0.307272,0.005996,0.630208,0.050091,0.001913,0.688208,0.001283,0.003237,continental,pt
2022-05-20 04:00:00,0.086137,0.115102,7.3e-05,0.104644,0.0,0.000226,0.306182,0.001336,0.62217,0.010011,0.000382,0.633899,0.05698,0.00294,continental,pt
2022-05-20 05:00:00,0.068918,0.249565,0.001566,0.080403,0.0,0.0,0.400452,0.0,0.479638,0.0,0.0,0.479638,0.117647,0.002262,continental,pt
2022-05-20 06:00:00,0.0666,0.254991,0.019292,0.105016,0.0,0.0,0.445899,0.0,0.463681,0.0,0.0,0.463681,0.08824,0.002181,continental,pt
2022-05-20 07:00:00,0.07001,0.100965,0.090159,0.141363,0.0,0.000688,0.403185,0.004658,0.508518,0.029634,0.001141,0.543951,0.050398,0.002467,continental,pt
2022-05-20 08:00:00,0.069201,0.051062,0.158545,0.135201,0.0,0.001057,0.415066,0.007299,0.509614,0.046717,0.001725,0.565355,0.017011,0.002568,continental,pt
2022-05-20 09:00:00,0.069393,0.033432,0.204474,0.150437,0.0,0.00115,0.458886,0.007982,0.461085,0.050886,0.001877,0.52183,0.016711,0.002575,continental,pt
2022-05-20 10:00:00,0.067193,0.032383,0.233109,0.151287,0.0,0.001262,0.485234,0.008637,0.445965,0.055387,0.002118,0.512107,0.000151,0.002507,continental,pt
2022-05-20 11:00:00,0.068131,0.029649,0.234782,0.13951,0.0,0.001176,0.473248,0.007647,0.462432,0.052095,0.002085,0.524259,0.0,0.002494,continental,pt
2022-05-20 12:00:00,0.069476,0.025284,0.225341,0.145095,0.0,0.001175,0.466371,0.007767,0.469845,0.051566,0.001931,0.531109,0.0,0.00252,continental,pt
2022-05-20 13:00:00,0.067528,0.025685,0.20943,0.144858,0.0,0.001204,0.448705,0.008343,0.485823,0.052821,0.001958,0.548945,0.0,0.002348,continental,pt
2022-05-20 14:00:00,0.068136,0.036532,0.178644,0.155205,0.0,0.001218,0.439735,0.008327,0.493997,0.052556,0.001947,0.556827,0.001079,0.00236,continental,pt
2022-05-20 15:00:00,0.068397,0.07433,0.151953,0.175931,0.0,0.001212,0.471823,0.008137,0.46434,0.051442,0.001905,0.525824,0.0,0.002354,continental,pt
2022-05-20 16:00:00,0.066944,0.101494,0.091883,0.151993,0.0,0.000744,0.413058,0.005263,0.483912,0.032393,0.001276,0.522844,0.06189,0.002211,continental,pt
2022-05-20 17:00:00,0.063484,0.150506,0.041679,0.125029,0.0,0.000209,0.380907,0.001389,0.455757,0.008648,0.000344,0.466138,0.150967,0.001989,continental,pt
2022-05-20 18:00:00,0.058355,0.157742,0.015417,0.176864,0.0,0.00031,0.408688,0.002012,0.452537,0.012745,0.000507,0.467801,0.121363,0.002149,continental,pt
2022-05-20 19:00:00,0.059671,0.148562,0.001371,0.277145,0.0,0.000195,0.486944,0.001309,0.436795,0.008228,0.000327,0.446659,0.064296,0.002099,continental,pt
2022-05-20 20:00:00,0.06299,0.06796,0.00022,0.389962,0.0,0.000661,0.521793,0.004106,0.443041,0.027185,0.001075,0.475407,0.000596,0.0022,continental,pt
2022-05-20 21:00:00,0.064826,0.042502,0.000164,0.463748,0.0,0.00054,0.57178,0.003143,0.39959,0.022397,0.000876,0.426006,0.0,0.002212,continental,pt
2022-05-20 22:00:00,0.069856,0.06109,3e-05,0.516734,0.0,0.000357,0.648067,0.002079,0.331604,0.015422,0.000485,0.34959,0.0,0.002343,continental,pt
2022-05-20 23:00:00,0.078848,0.044895,1e-05,0.588313,0.0,0.000118,0.712184,0.000614,0.279292,0.005193,0.000152,0.285251,0.0,0.002565,continental,pt
