timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-10-26 00:00:00,0.062767,0.030405,0.000103,0.506827,0.0,0.00111,0.601212,0.003409,0.326465,0.064227,0.000775,0.394876,0.0,0.003912,continental,pt
2022-10-26 01:00:00,0.065069,0.027226,0.00011,0.503848,0.0,0.001165,0.597418,0.003618,0.325987,0.068199,0.000877,0.398681,0.0,0.003899,continental,pt
2022-10-26 02:00:00,0.067141,0.026077,0.000116,0.49085,0.0,0.001202,0.585386,0.003824,0.333719,0.072068,0.000912,0.410523,0.0,0.00409,continental,pt
2022-10-26 03:00:00,0.068322,0.024742,0.000112,0.470239,0.0,0.001172,0.564587,0.003683,0.357435,0.069413,0.000879,0.43141,0.0,0.004005,continental,pt
2022-10-26 04:00:00,0.06907,0.023668,8.1e-05,0.445379,0.0,0.000852,0.53905,0.002678,0.403013,0.050472,0.000649,0.456812,0.0,0.004136,continental,pt
2022-10-26 05:00:00,0.062452,0.02006,5e-05,0.399472,0.0,0.000137,0.482171,0.00043,0.359218,0.00809,0.00013,0.367868,0.145624,0.004337,continental,pt
2022-10-26 06:00:00,0.05397,0.094558,0.0,0.355189,0.0,0.0,0.503717,0.0,0.301963,0.0,0.0,0.301963,0.190604,0.003717,continental,pt
2022-10-26 07:00:00,0.052947,0.043879,0.00468,0.370484,0.0,0.0,0.47199,0.0,0.330993,0.0,0.0,0.330993,0.19336,0.003657,continental,pt
2022-10-26 08:00:00,0.058212,0.036844,0.036471,0.411847,0.0,0.000226,0.5436,0.000679,0.391132,0.012792,0.000247,0.40485,0.047597,0.003955,continental,pt
2022-10-26 09:00:00,0.056323,0.075575,0.079076,0.39025,0.0,0.000352,0.601576,0.001057,0.372889,0.019832,0.000384,0.394162,0.000434,0.003829,continental,pt
2022-10-26 10:00:00,0.051541,0.069091,0.124928,0.392626,0.0,0.000444,0.63863,0.001359,0.330409,0.025659,0.000486,0.357913,0.0,0.003457,continental,pt
2022-10-26 11:00:00,0.051367,0.026613,0.144315,0.413121,0.0,0.000542,0.635958,0.001555,0.329359,0.029263,0.00053,0.360707,0.0,0.003335,continental,pt
2022-10-26 12:00:00,0.052422,0.023769,0.152359,0.428888,0.0,0.00043,0.657868,0.001208,0.314304,0.02269,0.000407,0.338609,0.0,0.003521,continental,pt
2022-10-26 13:00:00,0.050085,0.063356,0.143955,0.42411,0.0,0.00042,0.681926,0.001204,0.290527,0.022609,0.000401,0.314741,0.0,0.003333,continental,pt
2022-10-26 14:00:00,0.051543,0.024308,0.117488,0.443184,0.0,0.000299,0.636822,0.000858,0.34228,0.016079,0.000286,0.359503,0.000134,0.003542,continental,pt
2022-10-26 15:00:00,0.053199,0.038127,0.065041,0.467246,0.0,5e-05,0.623663,0.000145,0.331004,0.00271,4.8e-05,0.333907,0.038744,0.003686,continental,pt
2022-10-26 16:00:00,0.049655,0.037175,0.024164,0.46548,0.0,0.0,0.576474,0.0,0.296468,0.0,0.0,0.296468,0.123606,0.003452,continental,pt
2022-10-26 17:00:00,0.043124,0.069859,0.002092,0.433105,0.0,0.0,0.54818,0.0,0.26235,0.0,0.0,0.26235,0.186679,0.00279,continental,pt
2022-10-26 18:00:00,0.046274,0.081229,0.0,0.466849,0.0,0.0,0.594352,0.0,0.28623,0.0,0.0,0.28623,0.116308,0.00311,continental,pt
2022-10-26 19:00:00,0.05444,0.071438,0.000321,0.557933,0.0,0.000204,0.684336,0.000562,0.293799,0.010565,0.000196,0.305122,0.006815,0.003726,continental,pt
2022-10-26 20:00:00,0.054502,0.068705,0.000125,0.568914,0.0,0.00043,0.692676,0.00107,0.279922,0.022296,0.000403,0.303691,0.0,0.003634,continental,pt
2022-10-26 21:00:00,0.053594,0.062058,0.000161,0.567681,0.0,0.000652,0.684146,0.000955,0.277348,0.033506,0.000572,0.312381,0.0,0.00347,continental,pt
2022-10-26 22:00:00,0.059106,0.019288,5.3e-05,0.615599,0.0,0.000569,0.694615,0.0,0.271668,0.02956,0.000409,0.301637,0.0,0.003747,continental,pt
2022-10-26 23:00:00,0.065033,0.013698,2.2e-05,0.624971,0.0,0.000263,0.703987,0.0,0.277691,0.013942,0.000168,0.291801,0.0,0.00421,continental,pt
