timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-04-18 00:00:00,0.097718,0.068107,0.002851,0.475427,0.0,0.001795,0.645898,0.017783,0.156848,0.146507,0.002154,0.323292,0.024502,0.006307,continental,pt
2022-04-18 01:00:00,0.102588,0.064549,0.002646,0.477847,0.0,0.001827,0.649457,0.017705,0.15428,0.145633,0.002121,0.319739,0.024466,0.006336,continental,pt
2022-04-18 02:00:00,0.105169,0.052746,0.002285,0.482178,0.0,0.001714,0.644092,0.016645,0.15513,0.13659,0.001753,0.310118,0.039245,0.006543,continental,pt
2022-04-18 03:00:00,0.103808,0.051429,0.001555,0.493774,0.0,0.001573,0.652139,0.015276,0.143484,0.125353,0.001609,0.285722,0.05528,0.00686,continental,pt
2022-04-18 04:00:00,0.110281,0.049243,0.000955,0.50629,0.0,0.000966,0.667735,0.009538,0.121678,0.077011,0.000988,0.209215,0.116065,0.006987,continental,pt
2022-04-18 05:00:00,0.10261,0.057355,0.001032,0.458797,0.0,0.000703,0.620497,0.007127,0.106872,0.05425,0.000719,0.168968,0.203994,0.006541,continental,pt
2022-04-18 06:00:00,0.100211,0.110493,0.03212,0.447402,0.0,0.001123,0.691349,0.01185,0.111951,0.083843,0.001135,0.208779,0.093342,0.006528,continental,pt
2022-04-18 07:00:00,0.091879,0.099392,0.13465,0.371691,0.0,0.001367,0.698979,0.01358,0.099475,0.098815,0.001352,0.213222,0.082041,0.005758,continental,pt
2022-04-18 08:00:00,0.086315,0.089987,0.241304,0.295658,0.0,0.001555,0.714819,0.015801,0.094099,0.109021,0.001461,0.220382,0.059603,0.005198,continental,pt
2022-04-18 09:00:00,0.077287,0.077258,0.339305,0.227547,0.0,0.001715,0.723112,0.018709,0.093077,0.12141,0.001628,0.234824,0.037425,0.004638,continental,pt
2022-04-18 10:00:00,0.074807,0.060374,0.388544,0.205024,0.0,0.001708,0.730457,0.019049,0.089,0.120829,0.001621,0.230499,0.034463,0.004581,continental,pt
2022-04-18 11:00:00,0.075954,0.052702,0.405239,0.208006,0.0,0.001768,0.743669,0.019603,0.090836,0.122446,0.001609,0.234494,0.017201,0.004635,continental,pt
2022-04-18 12:00:00,0.075076,0.052555,0.388021,0.243516,0.0,0.001652,0.76082,0.018069,0.084536,0.11439,0.001453,0.218448,0.016275,0.004459,continental,pt
2022-04-18 13:00:00,0.072643,0.04233,0.357841,0.307113,0.0,0.001522,0.781449,0.015839,0.078637,0.102288,0.001152,0.197916,0.016141,0.004495,continental,pt
2022-04-18 14:00:00,0.070176,0.039758,0.308829,0.391264,0.0,0.001241,0.811268,0.013131,0.072943,0.082579,0.00105,0.169703,0.01456,0.004468,continental,pt
2022-04-18 15:00:00,0.069143,0.036161,0.255853,0.472177,0.0,0.001034,0.834368,0.010346,0.067804,0.067388,0.000878,0.146416,0.014827,0.004393,continental,pt
2022-04-18 16:00:00,0.069939,0.040149,0.188849,0.539905,0.0,0.000831,0.839673,0.008166,0.065215,0.054171,0.000706,0.128258,0.027644,0.004424,continental,pt
2022-04-18 17:00:00,0.075868,0.13542,0.088308,0.580898,0.0,0.000327,0.880821,0.003243,0.062085,0.021163,0.000294,0.086785,0.027349,0.005047,continental,pt
2022-04-18 18:00:00,0.05827,0.191098,0.012075,0.444959,0.0,0.0,0.706402,0.0,0.045914,0.0,0.0,0.045914,0.244033,0.003651,continental,pt
2022-04-18 19:00:00,0.055034,0.214314,0.000132,0.45588,0.0,0.0,0.72536,0.0,0.04326,0.0,0.0,0.04326,0.227808,0.003572,continental,pt
2022-04-18 20:00:00,0.060517,0.213858,0.0,0.529016,0.0,0.0,0.803391,0.0,0.0478,0.0,0.0,0.0478,0.145008,0.003801,continental,pt
2022-04-18 21:00:00,0.076489,0.095034,0.002463,0.68944,0.0,0.000448,0.863874,0.004206,0.070362,0.029874,0.00062,0.105062,0.026339,0.004724,continental,pt
2022-04-18 22:00:00,0.078604,0.07295,0.001695,0.696078,0.0,0.000309,0.849636,0.002606,0.068997,0.020996,0.000336,0.092935,0.052565,0.004865,continental,pt
2022-04-18 23:00:00,0.08357,0.027893,0.001369,0.751757,0.0,0.00025,0.864839,0.002108,0.067273,0.017166,0.000258,0.086805,0.043164,0.005192,continental,pt
