timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-05-13 00:00:00,0.088761,0.065115,0.001205,0.080337,0.0,0.001195,0.236613,0.007285,0.687051,0.064395,0.002069,0.7608,0.0,0.002586,continental,pt
2022-05-13 01:00:00,0.093183,0.038286,0.000962,0.071208,0.0,0.001406,0.205045,0.008117,0.703953,0.076431,0.002469,0.79097,0.001079,0.002906,continental,pt
2022-05-13 02:00:00,0.092681,0.042728,0.000386,0.060371,0.0,0.000928,0.197094,0.005505,0.695944,0.051838,0.001658,0.754945,0.045023,0.002938,continental,pt
2022-05-13 03:00:00,0.092688,0.060868,0.000247,0.044841,0.0,0.000824,0.199468,0.005026,0.710215,0.045212,0.001461,0.761914,0.035659,0.002957,continental,pt
2022-05-13 04:00:00,0.068875,0.166696,0.0,0.014821,0.0,0.0,0.250392,0.0,0.53252,0.0,0.0,0.53252,0.214821,0.002267,continental,pt
2022-05-13 05:00:00,0.056938,0.249854,0.00161,0.009221,0.0,0.0,0.317623,0.0,0.454186,0.0,0.0,0.454186,0.226288,0.001903,continental,pt
2022-05-13 06:00:00,0.057631,0.221185,0.022469,0.0089,0.0,0.0,0.310185,0.0,0.444558,0.0,0.0,0.444558,0.243362,0.001897,continental,pt
2022-05-13 07:00:00,0.065844,0.117628,0.084395,0.012064,0.0,9.9e-05,0.28003,0.000598,0.510784,0.004999,0.000167,0.516548,0.201259,0.00216,continental,pt
2022-05-13 08:00:00,0.066588,0.115581,0.205818,0.01707,0.0,0.000877,0.405934,0.005286,0.537908,0.04374,0.001516,0.58845,0.00349,0.002127,continental,pt
2022-05-13 09:00:00,0.065886,0.071214,0.247638,0.01881,0.0,0.000893,0.404441,0.005665,0.540137,0.04603,0.001588,0.59342,0.0,0.002139,continental,pt
2022-05-13 10:00:00,0.065187,0.061442,0.268432,0.022724,0.0,0.000866,0.418651,0.00569,0.526657,0.045357,0.001573,0.579277,0.0,0.002073,continental,pt
2022-05-13 11:00:00,0.066103,0.050163,0.280772,0.033548,0.0,0.00087,0.431456,0.005555,0.514533,0.044789,0.001554,0.566431,0.0,0.002113,continental,pt
2022-05-13 12:00:00,0.065315,0.03424,0.300375,0.04719,0.0,0.001089,0.448209,0.007233,0.485053,0.05555,0.001873,0.549709,0.0,0.002081,continental,pt
2022-05-13 13:00:00,0.062317,0.037093,0.299437,0.056724,0.0,0.001272,0.456843,0.008503,0.465645,0.064856,0.002177,0.541181,0.0,0.001976,continental,pt
2022-05-13 14:00:00,0.063261,0.036397,0.28092,0.069633,0.0,0.001333,0.451544,0.008888,0.466732,0.068548,0.002279,0.546447,0.0,0.002008,continental,pt
2022-05-13 15:00:00,0.063635,0.042615,0.247651,0.084086,0.0,0.001493,0.43948,0.009517,0.470297,0.076124,0.002531,0.558469,0.0,0.00205,continental,pt
2022-05-13 16:00:00,0.069561,0.087505,0.1509,0.083335,0.0,0.000928,0.392229,0.005468,0.512185,0.047313,0.001628,0.566594,0.038878,0.002298,continental,pt
2022-05-13 17:00:00,0.067116,0.114916,0.050518,0.063827,0.0,0.000223,0.2966,0.001276,0.52252,0.011163,0.000386,0.535345,0.165875,0.002179,continental,pt
2022-05-13 18:00:00,0.05355,0.250973,0.012884,0.037311,0.0,0.0,0.354718,0.0,0.41538,0.0,0.0,0.41538,0.228157,0.001745,continental,pt
2022-05-13 19:00:00,0.053427,0.276713,0.000944,0.04007,0.0,0.0,0.371154,0.0,0.421749,0.0,0.0,0.421749,0.205343,0.001754,continental,pt
2022-05-13 20:00:00,0.060213,0.215244,0.0,0.042226,0.0,0.0,0.317683,0.0,0.480335,0.0,0.0,0.480335,0.2,0.001982,continental,pt
2022-05-13 21:00:00,0.069388,0.201297,0.002172,0.045016,0.0,0.000422,0.318295,0.002681,0.571499,0.021183,0.000703,0.596066,0.083277,0.002362,continental,pt
2022-05-13 22:00:00,0.079572,0.158117,0.005616,0.056309,0.0,0.001065,0.300679,0.006589,0.596374,0.055319,0.00167,0.659952,0.036533,0.002836,continental,pt
2022-05-13 23:00:00,0.089581,0.12843,0.009365,0.074727,0.0,0.001758,0.303861,0.010081,0.548383,0.093184,0.002831,0.654479,0.038306,0.003352,continental,pt
