timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-02-25 00:00:00,0.083289,0.043151,0.0005,0.557514,0.0,0.001163,0.685617,0.009294,0.220602,0.077082,0.002315,0.309293,0.0,0.005088,continental,pt
2022-02-25 01:00:00,0.081279,0.032049,0.000453,0.586193,0.0,0.001044,0.701018,0.008424,0.213518,0.069863,0.002099,0.293904,0.0,0.005078,continental,pt
2022-02-25 02:00:00,0.074104,0.0185,0.000598,0.578492,0.0,0.001378,0.673072,0.01071,0.216893,0.092168,0.002769,0.32254,0.0,0.004389,continental,pt
2022-02-25 03:00:00,0.07439,0.019762,0.000612,0.581596,0.0,0.001425,0.677785,0.010092,0.210557,0.094392,0.002836,0.317877,0.0,0.004338,continental,pt
2022-02-25 04:00:00,0.076374,0.02026,0.000511,0.590078,0.0,0.001231,0.688454,0.00931,0.213026,0.082318,0.002484,0.307138,0.0,0.004408,continental,pt
2022-02-25 05:00:00,0.08507,0.019539,0.000109,0.609803,0.0,0.000276,0.714797,0.002207,0.245517,0.018456,0.000557,0.266737,0.012936,0.00553,continental,pt
2022-02-25 06:00:00,0.06233,0.066858,0.0,0.479777,0.0,0.0,0.608965,0.0,0.274676,0.0,0.0,0.274676,0.112436,0.003924,continental,pt
2022-02-25 07:00:00,0.055402,0.113045,0.00277,0.434639,0.0,0.0,0.605856,0.0,0.262762,0.0,0.0,0.262762,0.127951,0.00343,continental,pt
2022-02-25 08:00:00,0.050132,0.114536,0.019549,0.383785,0.0,0.0,0.568002,0.0,0.236508,0.0,0.0,0.236508,0.192132,0.003358,continental,pt
2022-02-25 09:00:00,0.056306,0.077973,0.055905,0.403637,0.0,0.0,0.593821,0.0,0.255049,0.0,0.0,0.255049,0.147385,0.003745,continental,pt
2022-02-25 10:00:00,0.063728,0.054798,0.099881,0.447403,0.0,0.000482,0.666292,0.003585,0.274631,0.029762,0.00088,0.308858,0.020937,0.003913,continental,pt
2022-02-25 11:00:00,0.062813,0.066849,0.116227,0.397372,0.0,0.000404,0.643665,0.002945,0.267009,0.024547,0.000726,0.295227,0.057069,0.00404,continental,pt
2022-02-25 12:00:00,0.065836,0.065444,0.136906,0.380991,0.0,0.00063,0.649807,0.004497,0.277742,0.037573,0.001106,0.320918,0.024889,0.004386,continental,pt
2022-02-25 13:00:00,0.070252,0.019314,0.150158,0.377767,0.0,0.001001,0.618492,0.006946,0.286319,0.0602,0.001688,0.355153,0.021821,0.004534,continental,pt
2022-02-25 14:00:00,0.071991,0.021352,0.138759,0.364576,0.0,0.001128,0.597806,0.007965,0.303618,0.067851,0.001903,0.381337,0.016435,0.004423,continental,pt
2022-02-25 15:00:00,0.071234,0.031002,0.109456,0.363935,0.0,0.00129,0.576917,0.009149,0.319279,0.077543,0.002285,0.408256,0.010609,0.004218,continental,pt
2022-02-25 16:00:00,0.072455,0.069971,0.065515,0.327962,0.0,0.000737,0.53664,0.0052,0.384372,0.043958,0.00132,0.43485,0.023927,0.004582,continental,pt
2022-02-25 17:00:00,0.070354,0.112341,0.019598,0.297309,0.0,0.000304,0.499906,0.002143,0.391933,0.017793,0.000537,0.412406,0.083152,0.004537,continental,pt
2022-02-25 18:00:00,0.054108,0.191735,0.000621,0.266319,0.0,0.0,0.512783,0.0,0.327377,0.0,0.0,0.327377,0.156242,0.003599,continental,pt
2022-02-25 19:00:00,0.057305,0.161858,0.0,0.336157,0.0,0.0,0.55532,0.0,0.368846,0.0,0.0,0.368846,0.071996,0.003838,continental,pt
2022-02-25 20:00:00,0.060629,0.109828,0.00017,0.395674,0.0,0.000253,0.566554,0.001811,0.394503,0.015061,0.000452,0.411827,0.017597,0.004023,continental,pt
2022-02-25 21:00:00,0.063254,0.092468,8.7e-05,0.411047,0.0,0.000163,0.567019,0.001149,0.408391,0.00953,0.000286,0.419356,0.009449,0.004175,continental,pt
2022-02-25 22:00:00,0.067751,0.048396,2.9e-05,0.450689,0.0,0.000382,0.567247,0.002746,0.392788,0.022771,0.000687,0.418992,0.009489,0.004273,continental,pt
2022-02-25 23:00:00,0.07526,0.038403,2.2e-05,0.457473,0.0,0.00022,0.571378,0.001727,0.391784,0.014321,0.000412,0.408244,0.015429,0.004949,continental,pt
