timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-05-17 00:00:00,0.085854,0.020629,0.003242,0.264858,0.0,0.000536,0.375119,0.003817,0.582471,0.028561,0.000958,0.615807,0.006082,0.002992,continental,pt
2022-05-17 01:00:00,0.087449,0.02256,0.003018,0.284281,0.0,0.000586,0.397894,0.00414,0.562247,0.031594,0.00106,0.599041,0.0,0.003065,continental,pt
2022-05-17 02:00:00,0.088447,0.017672,0.001619,0.305449,0.0,0.000338,0.413525,0.00241,0.562191,0.01822,0.000615,0.583436,0.0,0.003041,continental,pt
2022-05-17 03:00:00,0.08142,0.020668,0.0,0.311691,0.0,0.0,0.413779,0.0,0.55762,0.0,0.0,0.55762,0.025887,0.002714,continental,pt
2022-05-17 04:00:00,0.059172,0.092854,0.0,0.253527,0.0,0.0,0.405553,0.0,0.420725,0.0,0.0,0.420725,0.171901,0.001821,continental,pt
2022-05-17 05:00:00,0.054858,0.108589,0.001833,0.248625,0.0,0.0,0.413905,0.0,0.395713,0.0,0.0,0.395713,0.188549,0.001833,continental,pt
2022-05-17 06:00:00,0.062071,0.081857,0.023616,0.288814,0.0,0.0,0.456358,0.0,0.439604,0.0,0.0,0.439604,0.101963,0.002074,continental,pt
2022-05-17 07:00:00,0.064301,0.061571,0.10441,0.279641,0.0,0.000369,0.510292,0.002606,0.454183,0.018658,0.000608,0.476055,0.011487,0.002164,continental,pt
2022-05-17 08:00:00,0.060602,0.02909,0.174059,0.262843,0.0,0.000553,0.527147,0.003888,0.438561,0.027437,0.000808,0.470694,0.0,0.002156,continental,pt
2022-05-17 09:00:00,0.057163,0.02729,0.217896,0.266089,0.0,0.000604,0.569042,0.004152,0.393425,0.03051,0.000803,0.42889,0.0,0.002068,continental,pt
2022-05-17 10:00:00,0.053664,0.031188,0.229713,0.274428,0.0,0.000609,0.589602,0.004409,0.372143,0.031082,0.000787,0.408421,0.0,0.00198,continental,pt
2022-05-17 11:00:00,0.054339,0.027229,0.225984,0.26509,0.0,0.000574,0.573216,0.004012,0.391782,0.028182,0.000713,0.424689,0.0,0.002095,continental,pt
2022-05-17 12:00:00,0.053091,0.023446,0.247173,0.247949,0.0,0.000728,0.572387,0.005,0.383787,0.035763,0.000912,0.425462,0.0,0.002151,continental,pt
2022-05-17 13:00:00,0.052373,0.024114,0.256913,0.233509,0.0,0.000846,0.567755,0.005906,0.380704,0.042329,0.001089,0.430028,0.0,0.002217,continental,pt
2022-05-17 14:00:00,0.054557,0.025627,0.248258,0.216827,0.0,0.00089,0.546159,0.005737,0.402058,0.042808,0.001102,0.451705,0.0,0.002136,continental,pt
2022-05-17 15:00:00,0.060238,0.03007,0.224411,0.194834,0.0,0.00076,0.510313,0.005021,0.444044,0.03625,0.00099,0.486305,0.000957,0.002425,continental,pt
2022-05-17 16:00:00,0.062889,0.076958,0.169417,0.153516,0.0,0.000534,0.463314,0.003697,0.470525,0.026208,0.000855,0.501285,0.033028,0.002375,continental,pt
2022-05-17 17:00:00,0.062931,0.094015,0.095566,0.114994,0.0,0.000408,0.367914,0.002813,0.504544,0.01967,0.000681,0.527708,0.102234,0.002144,continental,pt
2022-05-17 18:00:00,0.051279,0.224157,0.01809,0.069641,0.0,0.0,0.363167,0.0,0.401115,0.0,0.0,0.401115,0.23395,0.001768,continental,pt
2022-05-17 19:00:00,0.054739,0.202358,0.001601,0.068861,0.0,0.0,0.327559,0.0,0.410831,0.0,0.0,0.410831,0.259718,0.001893,continental,pt
2022-05-17 20:00:00,0.055418,0.19367,0.0,0.077294,0.0,0.0,0.326382,0.0,0.434301,0.0,0.0,0.434301,0.237422,0.001896,continental,pt
2022-05-17 21:00:00,0.065214,0.128009,0.001334,0.103675,0.0,0.000257,0.298489,0.001829,0.503382,0.012041,0.000419,0.517671,0.181577,0.002263,continental,pt
2022-05-17 22:00:00,0.075233,0.077483,0.003286,0.136671,0.0,0.000613,0.293286,0.004283,0.584408,0.029872,0.001009,0.619572,0.084504,0.002638,continental,pt
2022-05-17 23:00:00,0.083508,0.061072,0.005519,0.164984,0.0,0.000958,0.316041,0.006942,0.603145,0.049019,0.001578,0.660684,0.020288,0.002987,continental,pt
