timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-10-01 00:00:00,0.079257,0.026949,0.006944,0.174463,0.0,0.0022,0.289813,0.02436,0.540864,0.138137,0.002154,0.705515,0.0,0.004674,continental,pt
2022-10-01 01:00:00,0.079265,0.024706,0.004824,0.153685,0.0,0.002152,0.264632,0.022182,0.564257,0.142548,0.001845,0.730832,0.0,0.004536,continental,pt
2022-10-01 02:00:00,0.084739,0.021706,0.003951,0.148146,0.0,0.00207,0.260612,0.023072,0.568102,0.141772,0.001693,0.734639,0.0,0.004749,continental,pt
2022-10-01 03:00:00,0.089692,0.02189,0.003343,0.133266,0.0,0.002086,0.250277,0.02423,0.575902,0.142988,0.001731,0.744851,0.0,0.004871,continental,pt
2022-10-01 04:00:00,0.085425,0.026586,0.001905,0.115971,0.0,0.002041,0.231928,0.023036,0.601674,0.136718,0.002041,0.763469,0.0,0.004605,continental,pt
2022-10-01 05:00:00,0.082484,0.032925,0.001973,0.100184,0.0,0.00185,0.219416,0.021665,0.58102,0.123945,0.001891,0.728521,0.047424,0.004641,continental,pt
2022-10-01 06:00:00,0.084045,0.045078,0.009083,0.084067,0.0,0.001409,0.223682,0.017174,0.627449,0.092349,0.001409,0.738381,0.033304,0.004632,continental,pt
2022-10-01 07:00:00,0.077917,0.041958,0.112912,0.069483,0.0,0.001096,0.303366,0.013954,0.566788,0.072549,0.001156,0.654447,0.037943,0.004245,continental,pt
2022-10-01 08:00:00,0.072669,0.019025,0.240103,0.04509,0.0,0.000816,0.377703,0.010078,0.48637,0.055852,0.000686,0.552986,0.0654,0.00391,continental,pt
2022-10-01 09:00:00,0.067344,0.018068,0.364167,0.044183,0.0,0.001253,0.495015,0.014302,0.391158,0.084781,0.000859,0.4911,0.01014,0.003746,continental,pt
2022-10-01 10:00:00,0.059695,0.017892,0.37307,0.048768,0.0,0.001255,0.50068,0.012927,0.399158,0.083038,0.0008,0.495923,0.0,0.003396,continental,pt
2022-10-01 11:00:00,0.059488,0.012853,0.367267,0.049659,0.0,0.001129,0.490396,0.010825,0.417653,0.07712,0.000628,0.506226,0.0,0.003374,continental,pt
2022-10-01 12:00:00,0.058839,0.013097,0.376204,0.054128,0.0,0.001212,0.50348,0.011415,0.398438,0.08277,0.000661,0.493284,0.0,0.003236,continental,pt
2022-10-01 13:00:00,0.057855,0.011044,0.368912,0.054775,0.0,0.001273,0.493859,0.012127,0.401944,0.087947,0.000702,0.50272,0.0,0.003422,continental,pt
2022-10-01 14:00:00,0.061165,0.010862,0.356318,0.051905,0.0,0.00127,0.48152,0.012726,0.414927,0.086714,0.000693,0.51506,0.0,0.00342,continental,pt
2022-10-01 15:00:00,0.06409,0.010193,0.315805,0.046924,0.0,0.001201,0.438213,0.01284,0.462722,0.082033,0.000655,0.55825,0.0,0.003537,continental,pt
2022-10-01 16:00:00,0.069676,0.010374,0.224212,0.049156,0.0,0.001018,0.354436,0.012752,0.549642,0.070344,0.000608,0.633346,0.008319,0.003897,continental,pt
2022-10-01 17:00:00,0.067592,0.025892,0.061867,0.048039,0.0,0.000751,0.204141,0.009379,0.528214,0.048536,0.000541,0.58667,0.205148,0.004042,continental,pt
2022-10-01 18:00:00,0.058629,0.123672,0.001592,0.043392,0.0,0.000151,0.227436,0.001976,0.425293,0.010013,0.000117,0.437399,0.331584,0.003585,continental,pt
2022-10-01 19:00:00,0.06101,0.101489,0.000565,0.051646,0.0,9.7e-05,0.214807,0.001261,0.43808,0.006398,7.7e-05,0.445816,0.335655,0.003721,continental,pt
2022-10-01 20:00:00,0.067503,0.039322,0.003289,0.073267,0.0,0.000577,0.183958,0.007432,0.527659,0.03776,0.000439,0.57329,0.238512,0.004239,continental,pt
2022-10-01 21:00:00,0.072846,0.033458,0.004956,0.091248,0.0,0.000886,0.203394,0.011538,0.581972,0.058569,0.000789,0.652868,0.139174,0.004564,continental,pt
2022-10-01 22:00:00,0.075673,0.022154,0.003572,0.118118,0.0,0.000684,0.220201,0.009118,0.483704,0.046221,0.000653,0.539696,0.235491,0.004612,continental,pt
2022-10-01 23:00:00,0.090198,0.032994,0.006659,0.199736,0.0,0.001419,0.331006,0.019074,0.52805,0.097063,0.001354,0.645541,0.017565,0.005888,continental,pt
