timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-04-06 00:00:00,0.089669,0.106971,0.000136,0.114692,0.0,0.001045,0.312513,0.017818,0.594309,0.068524,0.002159,0.68281,0.0,0.004676,continental,pt
2022-04-06 01:00:00,0.093647,0.071631,0.000129,0.131638,0.0,0.000998,0.298043,0.016842,0.613617,0.064696,0.002038,0.697193,0.0,0.004764,continental,pt
2022-04-06 02:00:00,0.096061,0.062537,0.000124,0.141648,0.0,0.001024,0.301394,0.017665,0.60616,0.067846,0.002082,0.693753,0.0,0.004852,continental,pt
2022-04-06 03:00:00,0.093477,0.086158,8.9e-05,0.140624,0.0,0.000716,0.321064,0.012707,0.607689,0.04907,0.001456,0.670922,0.003138,0.004877,continental,pt
2022-04-06 04:00:00,0.082636,0.181999,0.0,0.130028,0.0,0.0,0.394663,0.0,0.539825,0.0,0.0,0.539825,0.061131,0.004381,continental,pt
2022-04-06 05:00:00,0.063994,0.209715,0.0,0.128296,0.0,0.0,0.402005,0.0,0.426831,0.0,0.0,0.426831,0.167618,0.003547,continental,pt
2022-04-06 06:00:00,0.055836,0.266348,0.004232,0.134608,0.0,0.0,0.461024,0.0,0.383481,0.0,0.0,0.383481,0.152491,0.003003,continental,pt
2022-04-06 07:00:00,0.049289,0.286903,0.035719,0.109461,0.0,0.0,0.481372,0.0,0.357061,0.0,0.0,0.357061,0.15875,0.002817,continental,pt
2022-04-06 08:00:00,0.054778,0.259227,0.093734,0.074733,0.0,4.7e-05,0.482519,0.000764,0.407338,0.002803,8.7e-05,0.410992,0.103148,0.003341,continental,pt
2022-04-06 09:00:00,0.058233,0.209679,0.170401,0.058137,0.0,0.000412,0.496862,0.006762,0.432116,0.024867,0.000779,0.464524,0.035341,0.003273,continental,pt
2022-04-06 10:00:00,0.05631,0.189506,0.191797,0.064919,0.0,0.000244,0.502776,0.004049,0.421132,0.014889,0.000479,0.440549,0.053422,0.003253,continental,pt
2022-04-06 11:00:00,0.060662,0.079356,0.250686,0.13749,0.0,0.000699,0.528893,0.011554,0.412145,0.042568,0.001405,0.467672,0.0,0.003434,continental,pt
2022-04-06 12:00:00,0.060471,0.038692,0.247527,0.189751,0.0,0.000695,0.537136,0.010933,0.406925,0.040297,0.001323,0.459478,0.0,0.003386,continental,pt
2022-04-06 13:00:00,0.059558,0.033928,0.242446,0.23683,0.0,0.000661,0.573423,0.010201,0.373453,0.038302,0.001258,0.423214,0.0,0.003362,continental,pt
2022-04-06 14:00:00,0.057427,0.033436,0.226243,0.277822,0.0,0.000685,0.595613,0.011112,0.347302,0.041335,0.001364,0.401113,0.0,0.003275,continental,pt
2022-04-06 15:00:00,0.055039,0.040341,0.206385,0.329017,0.0,0.000748,0.63153,0.011797,0.307836,0.044216,0.00146,0.365309,0.0,0.003161,continental,pt
2022-04-06 16:00:00,0.055769,0.035876,0.159802,0.36976,0.0,0.00066,0.621867,0.010342,0.32466,0.03859,0.001274,0.374866,0.0,0.003267,continental,pt
2022-04-06 17:00:00,0.059452,0.061864,0.066037,0.382908,0.0,0.000248,0.570509,0.003956,0.406917,0.014532,0.00048,0.425885,0.0,0.003604,continental,pt
2022-04-06 18:00:00,0.054861,0.143628,0.009708,0.350217,0.0,0.00013,0.558544,0.002067,0.403962,0.007581,0.000251,0.413861,0.024217,0.003379,continental,pt
2022-04-06 19:00:00,0.053028,0.166471,0.001519,0.343289,0.0,0.000289,0.564596,0.004519,0.395901,0.016573,0.000548,0.417541,0.014758,0.003105,continental,pt
2022-04-06 20:00:00,0.056254,0.138163,0.002209,0.36654,0.0,0.00048,0.563646,0.007506,0.393103,0.027536,0.000915,0.42906,0.004051,0.003242,continental,pt
2022-04-06 21:00:00,0.060632,0.120899,0.001844,0.391552,0.0,0.000504,0.575431,0.008046,0.382308,0.029749,0.000984,0.421087,0.0,0.003483,continental,pt
2022-04-06 22:00:00,0.066562,0.100089,0.002216,0.446946,0.0,0.000739,0.616552,0.012293,0.320599,0.045314,0.001432,0.379638,0.0,0.003809,continental,pt
2022-04-06 23:00:00,0.074386,0.046611,0.002151,0.525008,0.0,0.000789,0.648945,0.013123,0.283669,0.048465,0.001506,0.346763,0.0,0.004291,continental,pt
