timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id
2022-02-13 00:00:00,0.093656,0.205729,0.000686,0.229342,0.0,0.002168,0.531581,0.018934,0.255356,0.15689,0.003561,0.434741,0.027995,0.005681,continental,pt
2022-02-13 01:00:00,0.101651,0.113581,0.000862,0.301549,0.0,0.00267,0.520313,0.02386,0.247189,0.197217,0.004477,0.472743,0.000834,0.006113,continental,pt
2022-02-13 02:00:00,0.103789,0.111194,0.0009,0.330683,0.0,0.002845,0.549411,0.024884,0.208823,0.205862,0.004675,0.444244,0.0,0.006344,continental,pt
2022-02-13 03:00:00,0.105272,0.110533,0.000847,0.356203,0.0,0.002731,0.575586,0.022856,0.197415,0.193634,0.004396,0.418301,0.0,0.006112,continental,pt
2022-02-13 04:00:00,0.101631,0.095533,0.000796,0.396813,0.0,0.002492,0.597265,0.021246,0.189478,0.182173,0.004136,0.397033,0.0,0.005698,continental,pt
2022-02-13 05:00:00,0.099123,0.101829,0.000762,0.404545,0.0,0.00231,0.608569,0.020399,0.187004,0.174276,0.003932,0.385611,0.0,0.00582,continental,pt
2022-02-13 06:00:00,0.092753,0.088984,0.000752,0.428808,0.0,0.002256,0.613553,0.020106,0.185139,0.171982,0.003881,0.381108,0.0,0.00534,continental,pt
2022-02-13 07:00:00,0.090971,0.083599,0.00841,0.439854,0.0,0.002171,0.625005,0.018816,0.186825,0.160362,0.003641,0.369644,0.0,0.005351,continental,pt
2022-02-13 08:00:00,0.084631,0.06454,0.065625,0.449783,0.0,0.002052,0.666631,0.01756,0.157431,0.150044,0.003385,0.32842,0.0,0.004949,continental,pt
2022-02-13 09:00:00,0.078523,0.048624,0.123905,0.462403,0.0,0.001871,0.715326,0.01554,0.126133,0.135376,0.003074,0.280123,0.0,0.004551,continental,pt
2022-02-13 10:00:00,0.070861,0.042425,0.151613,0.4984,0.0,0.001617,0.764916,0.012581,0.102158,0.113484,0.002561,0.230784,0.0,0.004301,continental,pt
2022-02-13 11:00:00,0.06739,0.050294,0.152374,0.529442,0.0,0.001402,0.800902,0.009973,0.088378,0.094632,0.00215,0.195133,0.0,0.003966,continental,pt
2022-02-13 12:00:00,0.064973,0.043367,0.14793,0.55413,0.0,0.001314,0.811714,0.008826,0.082325,0.091339,0.001881,0.184371,0.000134,0.003781,continental,pt
2022-02-13 13:00:00,0.064813,0.041539,0.132074,0.587316,0.0,0.001166,0.826908,0.007254,0.076871,0.08021,0.00163,0.165965,0.003154,0.003975,continental,pt
2022-02-13 14:00:00,0.064501,0.044705,0.103445,0.62011,0.0,0.001079,0.83384,0.006679,0.078216,0.075737,0.001539,0.162171,0.0,0.003987,continental,pt
2022-02-13 15:00:00,0.066271,0.032234,0.064567,0.672919,0.0,0.001048,0.837039,0.006532,0.078127,0.072785,0.001417,0.158861,0.0,0.004101,continental,pt
2022-02-13 16:00:00,0.068268,0.042741,0.032006,0.686503,0.0,0.000973,0.830491,0.006412,0.088686,0.068951,0.001245,0.165294,0.0,0.004214,continental,pt
2022-02-13 17:00:00,0.068088,0.060887,0.007506,0.67322,0.0,0.000971,0.810672,0.006731,0.104246,0.069542,0.001393,0.181912,0.003206,0.004208,continental,pt
2022-02-13 18:00:00,0.067825,0.08983,0.00065,0.584123,0.0,0.000455,0.742883,0.003473,0.102855,0.03291,0.000678,0.139916,0.112864,0.004339,continental,pt
2022-02-13 19:00:00,0.064069,0.108495,0.000123,0.537082,0.0,0.000434,0.710203,0.003607,0.103659,0.031066,0.000649,0.138981,0.146686,0.004132,continental,pt
2022-02-13 20:00:00,0.066289,0.116728,5e-05,0.53344,0.0,0.000483,0.71699,0.004291,0.094628,0.03566,0.000739,0.135318,0.143508,0.004182,continental,pt
2022-02-13 21:00:00,0.071779,0.084749,0.000122,0.599003,0.0,0.001175,0.756828,0.010242,0.128951,0.086723,0.001799,0.227715,0.011139,0.004318,continental,pt
2022-02-13 22:00:00,0.070128,0.049474,0.00016,0.601531,0.0,0.001568,0.722861,0.01248,0.144289,0.11341,0.002448,0.272627,0.000418,0.004094,continental,pt
2022-02-13 23:00:00,0.068612,0.047029,0.000165,0.598004,0.0,0.001534,0.715344,0.011069,0.149655,0.116946,0.002903,0.280573,0.0,0.004084,continental,pt
