timestamp,renewable_biomass,renewable_hydro,renewable_solar,renewable_wind,renewable_geothermal,renewable_otherrenewable,renewable,nonrenewable_coal,nonrenewable_gas,nonrenewable_nuclear,nonrenewable_oil,nonrenewable,hydropumpedstorage,unknown,region_id,country_id,month,day
2022-01-01 00:00:00,0.091823,0.111394,0.001148,0.542102,0.0,0.0015,0.747967,0.012962,0.089433,0.093214,0.001852,0.197461,0.048846,0.005726,continental,pt,1,1
2022-01-01 01:00:00,0.097971,0.083274,0.001479,0.564717,0.0,0.001894,0.749335,0.016609,0.100167,0.120171,0.002209,0.239156,0.005065,0.006441,continental,pt,1,1
2022-01-01 02:00:00,0.097941,0.0805,0.001631,0.550181,0.0,0.002088,0.732341,0.018598,0.107827,0.132489,0.002284,0.261198,0.0,0.00646,continental,pt,1,1
2022-01-01 03:00:00,0.098131,0.07532,0.001583,0.564523,0.0,0.002069,0.741626,0.018323,0.102919,0.128575,0.002216,0.252033,0.0,0.006341,continental,pt,1,1
2022-01-01 04:00:00,0.095774,0.071937,0.001548,0.576623,0.0,0.001982,0.747864,0.017547,0.100629,0.125761,0.002168,0.246105,0.0,0.006032,continental,pt,1,1
2022-01-01 05:00:00,0.094969,0.076838,0.001507,0.57453,0.0,0.001869,0.749713,0.017201,0.102418,0.122419,0.00213,0.244168,0.0,0.006118,continental,pt,1,1
2022-01-01 06:00:00,0.092354,0.101568,0.001413,0.562632,0.0,0.001715,0.759682,0.01613,0.101243,0.114794,0.002035,0.234202,0.0,0.006117,continental,pt,1,1
2022-01-01 07:00:00,0.091284,0.103961,0.002735,0.588909,0.0,0.001549,0.788438,0.013716,0.090655,0.09939,0.001778,0.205539,0.0,0.006023,continental,pt,1,1
2022-01-01 08:00:00,0.085259,0.06995,0.053904,0.581949,0.0,0.001537,0.792599,0.013558,0.086705,0.099662,0.001799,0.201724,0.0,0.005676,continental,pt,1,1
2022-01-01 09:00:00,0.081394,0.067738,0.139944,0.543371,0.0,0.00119,0.833637,0.010248,0.070476,0.078827,0.001385,0.160936,0.0,0.005428,continental,pt,1,1
2022-01-01 10:00:00,0.080805,0.060498,0.198806,0.496827,0.0,0.001148,0.838084,0.00979,0.068466,0.076842,0.001438,0.156536,0.0,0.005381,continental,pt,1,1
2022-01-01 11:00:00,0.076753,0.057683,0.229904,0.451758,0.0,0.001414,0.817512,0.010242,0.074532,0.090655,0.001816,0.177245,0.0,0.005244,continental,pt,1,1
2022-01-01 12:00:00,0.073368,0.059322,0.235656,0.423743,0.0,0.001619,0.793708,0.011962,0.083477,0.103756,0.002113,0.201308,0.0,0.004984,continental,pt,1,1
2022-01-01 13:00:00,0.075421,0.061783,0.227704,0.420738,0.0,0.001597,0.787243,0.012943,0.08927,0.103461,0.00214,0.207814,0.0,0.004943,continental,pt,1,1
2022-01-01 14:00:00,0.078929,0.067089,0.21081,0.431576,0.0,0.001559,0.789963,0.01338,0.084795,0.104335,0.002176,0.204686,0.0,0.005352,continental,pt,1,1
2022-01-01 15:00:00,0.082151,0.080411,0.15728,0.447197,0.0,0.001752,0.768791,0.015096,0.094,0.113461,0.002386,0.224943,0.000513,0.005753,continental,pt,1,1
2022-01-01 16:00:00,0.09253,0.105624,0.055013,0.54826,0.0,0.001159,0.802586,0.01024,0.078308,0.076642,0.001738,0.166928,0.024281,0.006206,continental,pt,1,1
2022-01-01 17:00:00,0.086487,0.141639,0.002912,0.573806,0.0,0.000783,0.805627,0.007666,0.066327,0.051765,0.001183,0.126941,0.061655,0.005777,continental,pt,1,1
2022-01-01 18:00:00,0.078327,0.150997,0.001092,0.565136,0.0,0.000708,0.79626,0.007122,0.062432,0.045809,0.001054,0.116417,0.082053,0.00527,continental,pt,1,1
2022-01-01 19:00:00,0.074784,0.206259,0.000912,0.558336,0.0,0.000665,0.840956,0.006928,0.058684,0.043024,0.00099,0.109626,0.044397,0.005022,continental,pt,1,1
2022-01-01 20:00:00,0.07328,0.200154,0.000576,0.558623,0.0,0.000672,0.833305,0.007351,0.060001,0.044923,0.001033,0.113308,0.048662,0.004729,continental,pt,1,1
2022-01-01 21:00:00,0.076316,0.212045,0.000531,0.540357,0.0,0.000974,0.830223,0.010145,0.072353,0.065929,0.001516,0.149943,0.014931,0.004903,continental,pt,1,1
2022-01-01 22:00:00,0.079446,0.164833,0.000241,0.531119,0.0,0.001582,0.777221,0.015065,0.095164,0.104749,0.00239,0.217368,0.0,0.005411,continental,pt,1,1
2022-01-01 23:00:00,0.088575,0.176095,0.0,0.533678,0.0,0.001382,0.79973,0.012163,0.088701,0.091465,0.002072,0.194401,0.0,0.005869,continental,pt,1,1
2022-01-02 00:00:00,0.086117,0.143496,0.000342,0.48431,0.0,0.001982,0.716247,0.018999,0.117187,0.138801,0.00287,0.277857,0.0,0.005896,continental,pt,1,2
2022-01-02 01:00:00,0.092405,0.114808,0.000134,0.463924,0.0,0.0023,0.673571,0.022036,0.131799,0.16294,0.003316,0.320091,0.0,0.00634,continental,pt,1,2
2022-01-02 02:00:00,0.099466,0.075799,0.000147,0.463713,0.0,0.002492,0.641617,0.024098,0.145467,0.178597,0.003635,0.351797,0.0,0.006586,continental,pt,1,2
2022-01-02 03:00:00,0.102797,0.07795,0.000157,0.435806,0.0,0.002735,0.619445,0.025843,0.152844,0.191279,0.003867,0.373833,0.0,0.006721,continental,pt,1,2
2022-01-02 04:00:00,0.108124,0.082726,0.000165,0.405382,0.0,0.002944,0.599341,0.027358,0.161045,0.201066,0.004102,0.393571,0.0,0.007088,continental,pt,1,2
2022-01-02 05:00:00,0.115715,0.092213,0.000175,0.346552,0.0,0.003046,0.557701,0.029834,0.187805,0.212934,0.004342,0.434915,0.0,0.007386,continental,pt,1,2
2022-01-02 06:00:00,0.11676,0.113912,0.000164,0.29401,0.0,0.002892,0.527738,0.028755,0.231962,0.199874,0.004009,0.4646,0.0,0.007661,continental,pt,1,2
2022-01-02 07:00:00,0.115399,0.142235,0.002903,0.243748,0.0,0.002546,0.506831,0.026737,0.260764,0.184368,0.003759,0.475628,0.010096,0.007446,continental,pt,1,2
2022-01-02 08:00:00,0.115948,0.121829,0.061418,0.206012,0.0,0.002392,0.507599,0.022429,0.28777,0.171162,0.003518,0.484879,0.000243,0.007279,continental,pt,1,2
2022-01-02 09:00:00,0.100854,0.101823,0.167075,0.165074,0.0,0.002171,0.536997,0.01956,0.283737,0.150014,0.003083,0.456394,0.0,0.006611,continental,pt,1,2
2022-01-02 10:00:00,0.091063,0.095991,0.220552,0.134993,0.0,0.001886,0.544485,0.017101,0.2979,0.131842,0.002753,0.449596,0.0,0.005921,continental,pt,1,2
2022-01-02 11:00:00,0.088184,0.086918,0.250293,0.111414,0.0,0.001972,0.538781,0.016709,0.301157,0.134846,0.002814,0.455526,0.0,0.005693,continental,pt,1,2
2022-01-02 12:00:00,0.085416,0.089261,0.263976,0.103766,0.0,0.001931,0.54435,0.016978,0.295306,0.135043,0.002818,0.450145,0.0,0.005505,continental,pt,1,2
2022-01-02 13:00:00,0.089819,0.078853,0.271546,0.094653,0.0,0.001952,0.536823,0.017678,0.303548,0.133354,0.002786,0.457366,0.0,0.005812,continental,pt,1,2
2022-01-02 14:00:00,0.090015,0.076166,0.257499,0.093856,0.0,0.002119,0.519655,0.019002,0.309381,0.14316,0.00299,0.474533,0.0,0.005813,continental,pt,1,2
2022-01-02 15:00:00,0.097279,0.100788,0.192371,0.082937,0.0,0.002186,0.475561,0.022033,0.346632,0.146206,0.003075,0.517946,0.0,0.006491,continental,pt,1,2
2022-01-02 16:00:00,0.09625,0.209732,0.0623,0.078614,0.0,0.002014,0.44891,0.023455,0.372261,0.136206,0.003156,0.535078,0.009532,0.006482,continental,pt,1,2
2022-01-02 17:00:00,0.076034,0.271132,0.001982,0.034678,0.0,0.000481,0.384307,0.005903,0.25797,0.031828,0.000742,0.296443,0.314164,0.005085,continental,pt,1,2
2022-01-02 18:00:00,0.068585,0.346254,0.000251,0.028411,0.0,0.00036,0.443861,0.004442,0.231183,0.023854,0.00056,0.260039,0.291534,0.004567,continental,pt,1,2
2022-01-02 19:00:00,0.067285,0.371615,0.000142,0.023001,0.0,0.000204,0.462247,0.002514,0.225717,0.013489,0.000319,0.242039,0.291545,0.004169,continental,pt,1,2
2022-01-02 20:00:00,0.066952,0.391441,2.7e-05,0.014129,0.0,3.8e-05,0.472587,0.000485,0.239258,0.002601,6.1e-05,0.242405,0.281029,0.003979,continental,pt,1,2
2022-01-02 21:00:00,0.075632,0.316305,0.000264,0.032615,0.0,0.000516,0.425332,0.006657,0.325438,0.035701,0.000838,0.368634,0.201361,0.004673,continental,pt,1,2
2022-01-02 22:00:00,0.090473,0.233155,0.000619,0.074231,0.0,0.001362,0.39984,0.017537,0.405445,0.094327,0.002306,0.519615,0.074845,0.005697,continental,pt,1,2
2022-01-02 23:00:00,0.085853,0.154777,0.000205,0.061468,0.0,0.000445,0.302748,0.005781,0.321407,0.031183,0.00088,0.359251,0.332534,0.005467,continental,pt,1,2
2022-01-03 00:00:00,0.098378,0.18347,0.000571,0.106507,0.0,0.001242,0.390168,0.015616,0.399092,0.086986,0.002455,0.504149,0.099329,0.006354,continental,pt,1,3
2022-01-03 01:00:00,0.107177,0.105381,0.000837,0.156031,0.0,0.001841,0.371267,0.021522,0.457262,0.127458,0.003597,0.609839,0.011729,0.007166,continental,pt,1,3
2022-01-03 02:00:00,0.112321,0.070219,0.000932,0.18862,0.0,0.001982,0.374074,0.022263,0.450074,0.142043,0.00401,0.61839,0.0,0.007537,continental,pt,1,3
2022-01-03 03:00:00,0.111944,0.070296,0.000852,0.222091,0.0,0.001831,0.407014,0.019784,0.432939,0.129733,0.003684,0.58614,0.0,0.006848,continental,pt,1,3
2022-01-03 04:00:00,0.111062,0.067967,0.000782,0.257532,0.0,0.001682,0.439025,0.019071,0.412289,0.119161,0.003384,0.553905,0.0,0.00707,continental,pt,1,3
2022-01-03 05:00:00,0.104216,0.075328,0.00061,0.262388,0.0,0.001312,0.443854,0.015442,0.434796,0.092973,0.002594,0.545805,0.003666,0.006674,continental,pt,1,3
2022-01-03 06:00:00,0.085362,0.107293,0.000114,0.211134,0.0,0.000253,0.404156,0.003043,0.390148,0.017308,0.000463,0.410962,0.17939,0.005493,continental,pt,1,3
2022-01-03 07:00:00,0.062018,0.22008,0.000168,0.176668,0.0,0.0,0.458934,0.0,0.307576,0.0,0.0,0.307576,0.229299,0.00419,continental,pt,1,3
2022-01-03 08:00:00,0.060141,0.205589,0.014055,0.201177,0.0,0.0,0.480962,0.0,0.304462,0.0,0.0,0.304462,0.210492,0.004086,continental,pt,1,3
2022-01-03 09:00:00,0.062589,0.114621,0.072391,0.223951,0.0,0.000415,0.473967,0.00508,0.345752,0.027482,0.000866,0.37918,0.142765,0.004089,continental,pt,1,3
2022-01-03 10:00:00,0.064531,0.060335,0.145622,0.253896,0.0,0.000946,0.52533,0.01087,0.375042,0.058812,0.001892,0.446616,0.023817,0.004238,continental,pt,1,3
2022-01-03 11:00:00,0.062569,0.046967,0.170873,0.260986,0.0,0.001023,0.542418,0.011485,0.377497,0.062312,0.001953,0.453247,0.0,0.004336,continental,pt,1,3
2022-01-03 12:00:00,0.06195,0.043904,0.174198,0.272941,0.0,0.000973,0.553966,0.010734,0.37043,0.058698,0.00185,0.441712,0.0,0.00432,continental,pt,1,3
2022-01-03 13:00:00,0.062206,0.046138,0.183296,0.292579,0.0,0.00116,0.585379,0.010639,0.329671,0.067938,0.002141,0.410389,0.0,0.00423,continental,pt,1,3
2022-01-03 14:00:00,0.057677,0.047556,0.170041,0.302525,0.0,0.00128,0.579079,0.011528,0.326571,0.076395,0.002421,0.416915,0.0,0.004005,continental,pt,1,3
2022-01-03 15:00:00,0.060002,0.054788,0.110764,0.328053,0.0,0.000959,0.554566,0.008721,0.373499,0.057212,0.001804,0.441236,0.0,0.004198,continental,pt,1,3
2022-01-03 16:00:00,0.057488,0.149371,0.029274,0.334549,0.0,0.000545,0.571227,0.005275,0.352708,0.031904,0.001032,0.390919,0.033715,0.00414,continental,pt,1,3
2022-01-03 17:00:00,0.046144,0.219435,0.000502,0.295924,0.0,0.0,0.562005,0.0,0.247649,0.0,0.0,0.247649,0.187085,0.00326,continental,pt,1,3
2022-01-03 18:00:00,0.044245,0.220868,0.0,0.306755,0.0,0.0,0.571868,0.0,0.243227,0.0,0.0,0.243227,0.181829,0.003076,continental,pt,1,3
2022-01-03 19:00:00,0.052255,0.145575,0.000217,0.400712,0.0,0.000338,0.599097,0.003483,0.293279,0.018887,0.000626,0.316275,0.081247,0.003379,continental,pt,1,3
2022-01-03 20:00:00,0.055362,0.109014,0.000288,0.450173,0.0,0.000587,0.615424,0.006075,0.329446,0.033106,0.001087,0.369714,0.011271,0.003592,continental,pt,1,3
2022-01-03 21:00:00,0.055903,0.116521,3.2e-05,0.446429,0.0,0.000139,0.619024,0.00137,0.327321,0.007896,0.000253,0.33684,0.040541,0.003595,continental,pt,1,3
2022-01-03 22:00:00,0.065393,0.0356,6.1e-05,0.550584,0.0,0.000644,0.652282,0.005726,0.298149,0.037348,0.001226,0.342449,0.000958,0.004309,continental,pt,1,3
2022-01-03 23:00:00,0.068317,0.050114,0.0001,0.607269,0.0,0.001053,0.726853,0.009506,0.189806,0.067519,0.002016,0.268847,0.0,0.004302,continental,pt,1,3
2022-01-04 00:00:00,0.073923,0.05267,7.9e-05,0.698169,0.0,0.000822,0.825663,0.006932,0.107626,0.053273,0.001626,0.169457,0.0,0.004881,continental,pt,1,4
2022-01-04 01:00:00,0.068183,0.043434,7.8e-05,0.711638,0.0,0.000831,0.824164,0.006907,0.110023,0.052744,0.00161,0.171284,0.0,0.004552,continental,pt,1,4
2022-01-04 02:00:00,0.063781,0.033794,9.6e-05,0.71623,0.0,0.001002,0.814903,0.008883,0.104959,0.064994,0.001983,0.180819,0.0,0.004278,continental,pt,1,4
2022-01-04 03:00:00,0.064,0.033841,8.8e-05,0.725928,0.0,0.000909,0.824766,0.007889,0.101643,0.059564,0.001818,0.170914,0.0,0.004318,continental,pt,1,4
2022-01-04 04:00:00,0.067588,0.049323,2.9e-05,0.770172,0.0,0.000311,0.887423,0.002872,0.08466,0.019934,0.000609,0.108075,0.0,0.004502,continental,pt,1,4
2022-01-04 05:00:00,0.071703,0.046713,0.0,0.77797,0.0,0.0,0.896386,0.0,0.09554,0.0,0.0,0.09554,0.003268,0.004806,continental,pt,1,4
2022-01-04 06:00:00,0.050963,0.119799,0.0,0.561715,0.0,0.0,0.732477,0.0,0.132645,0.0,0.0,0.132645,0.131388,0.003491,continental,pt,1,4
2022-01-04 07:00:00,0.042746,0.145313,0.0,0.503886,0.0,0.0,0.691945,0.0,0.15756,0.0,0.0,0.15756,0.147668,0.002826,continental,pt,1,4
2022-01-04 08:00:00,0.040873,0.141346,0.005729,0.475597,0.0,0.0,0.663545,0.0,0.168558,0.0,0.0,0.168558,0.165143,0.002754,continental,pt,1,4
2022-01-04 09:00:00,0.040582,0.16189,0.011267,0.406913,0.0,0.0,0.620652,0.0,0.176438,0.0,0.0,0.176438,0.200175,0.002735,continental,pt,1,4
2022-01-04 10:00:00,0.040846,0.20706,0.01403,0.342159,0.0,0.0,0.604095,0.0,0.179792,0.0,0.0,0.179792,0.213284,0.002829,continental,pt,1,4
2022-01-04 11:00:00,0.046089,0.124428,0.018535,0.452861,0.0,0.0,0.641913,0.0,0.193501,0.0,0.0,0.193501,0.161498,0.003089,continental,pt,1,4
2022-01-04 12:00:00,0.045226,0.103812,0.032112,0.46844,0.0,0.0,0.64959,0.0,0.190465,0.0,0.0,0.190465,0.156759,0.003187,continental,pt,1,4
2022-01-04 13:00:00,0.047234,0.087219,0.042885,0.470887,0.0,0.0,0.648225,0.0,0.186156,0.0,0.0,0.186156,0.1626,0.00302,continental,pt,1,4
2022-01-04 14:00:00,0.04609,0.084275,0.048279,0.49471,0.0,0.0,0.673354,0.0,0.17828,0.0,0.0,0.17828,0.145202,0.003162,continental,pt,1,4
2022-01-04 15:00:00,0.046975,0.090931,0.035744,0.483637,0.0,0.0,0.657287,0.0,0.186934,0.0,0.0,0.186934,0.152639,0.00314,continental,pt,1,4
2022-01-04 16:00:00,0.045695,0.1226,0.011895,0.456601,0.0,0.0,0.636791,0.0,0.183606,0.0,0.0,0.183606,0.176775,0.002827,continental,pt,1,4
2022-01-04 17:00:00,0.039021,0.20574,0.00031,0.403118,0.0,0.0,0.648189,0.0,0.154124,0.0,0.0,0.154124,0.19552,0.002168,continental,pt,1,4
2022-01-04 18:00:00,0.041899,0.210274,0.0,0.395365,0.0,0.0,0.647538,0.0,0.158235,0.0,0.0,0.158235,0.191999,0.002229,continental,pt,1,4
2022-01-04 19:00:00,0.052309,0.129272,3.1e-05,0.432736,0.0,0.000233,0.614581,0.002444,0.199886,0.013528,0.000449,0.216307,0.166408,0.002704,continental,pt,1,4
2022-01-04 20:00:00,0.057243,0.114249,6.8e-05,0.4603,0.0,0.000507,0.632367,0.005023,0.213952,0.029417,0.000976,0.249368,0.115082,0.003185,continental,pt,1,4
2022-01-04 21:00:00,0.0615,0.08103,9.4e-05,0.547725,0.0,0.000743,0.691092,0.007052,0.219771,0.043931,0.001435,0.272189,0.033376,0.003345,continental,pt,1,4
2022-01-04 22:00:00,0.062344,0.068673,0.000139,0.608026,0.0,0.001072,0.740254,0.009926,0.157661,0.065304,0.002155,0.235046,0.021477,0.003224,continental,pt,1,4
2022-01-04 23:00:00,0.071339,0.078577,0.000175,0.619114,0.0,0.00124,0.770445,0.012225,0.118908,0.082123,0.002547,0.215803,0.009872,0.003877,continental,pt,1,4
2022-01-05 00:00:00,0.074521,0.067084,0.000207,0.614787,0.0,0.001402,0.758001,0.014879,0.123007,0.097079,0.002979,0.237944,0.0,0.004055,continental,pt,1,5
2022-01-05 01:00:00,0.075936,0.067611,0.00021,0.614776,0.0,0.001453,0.759986,0.014404,0.1202,0.098393,0.002939,0.235936,0.0,0.004076,continental,pt,1,5
2022-01-05 02:00:00,0.077128,0.066557,0.000226,0.587422,0.0,0.001581,0.732914,0.016003,0.13806,0.105872,0.003128,0.263063,0.0,0.004024,continental,pt,1,5
2022-01-05 03:00:00,0.077685,0.068282,0.000225,0.595701,0.0,0.001557,0.74345,0.016762,0.12723,0.105378,0.003148,0.252518,0.0,0.004032,continental,pt,1,5
2022-01-05 04:00:00,0.077105,0.085734,0.000219,0.573879,0.0,0.001417,0.738354,0.017101,0.133796,0.102726,0.003069,0.256692,0.000787,0.004166,continental,pt,1,5
2022-01-05 05:00:00,0.089031,0.089597,9e-05,0.507363,0.0,0.00058,0.686661,0.007398,0.165345,0.042037,0.001291,0.216071,0.092667,0.004603,continental,pt,1,5
2022-01-05 06:00:00,0.065917,0.147505,0.0,0.298757,0.0,0.0,0.512179,0.0,0.209675,0.0,0.0,0.209675,0.275081,0.003066,continental,pt,1,5
2022-01-05 07:00:00,0.056073,0.179144,0.0,0.27658,0.0,0.0,0.511797,0.0,0.238567,0.0,0.0,0.238567,0.246869,0.002767,continental,pt,1,5
2022-01-05 08:00:00,0.050888,0.193215,0.011529,0.274052,0.0,0.0,0.529684,0.0,0.255367,0.0,0.0,0.255367,0.212298,0.00265,continental,pt,1,5
2022-01-05 09:00:00,0.050452,0.183355,0.043484,0.29587,0.0,0.0,0.573161,0.0,0.245032,0.0,0.0,0.245032,0.179226,0.002581,continental,pt,1,5
2022-01-05 10:00:00,0.054848,0.135101,0.070748,0.404312,0.0,5.5e-05,0.665064,0.000607,0.295314,0.003267,0.000107,0.299295,0.032646,0.002996,continental,pt,1,5
2022-01-05 11:00:00,0.052995,0.116969,0.065058,0.441583,0.0,0.0,0.676605,0.0,0.285443,0.0,0.0,0.285443,0.034969,0.002982,continental,pt,1,5
2022-01-05 12:00:00,0.052664,0.069568,0.060739,0.511485,0.0,1e-05,0.694466,9.9e-05,0.287172,0.00053,1.7e-05,0.287818,0.014714,0.003002,continental,pt,1,5
2022-01-05 13:00:00,0.051895,0.055835,0.051895,0.541775,0.0,0.0,0.7014,0.0,0.292623,0.0,0.0,0.292623,0.003125,0.002853,continental,pt,1,5
2022-01-05 14:00:00,0.049847,0.093192,0.04411,0.514916,0.0,0.0,0.702065,0.0,0.272565,0.0,0.0,0.272565,0.022693,0.002677,continental,pt,1,5
2022-01-05 15:00:00,0.043761,0.116135,0.024237,0.460839,0.0,0.0,0.644972,0.0,0.255947,0.0,0.0,0.255947,0.096611,0.002469,continental,pt,1,5
2022-01-05 16:00:00,0.037462,0.165833,0.007453,0.40257,0.0,0.0,0.613318,0.0,0.241542,0.0,0.0,0.241542,0.142885,0.002256,continental,pt,1,5
2022-01-05 17:00:00,0.036225,0.205088,0.000184,0.377638,0.0,0.0,0.619135,0.0,0.22426,0.0,0.0,0.22426,0.154484,0.00212,continental,pt,1,5
2022-01-05 18:00:00,0.036419,0.213834,0.0,0.349692,0.0,0.0,0.599945,0.0,0.223741,0.0,0.0,0.223741,0.174388,0.001926,continental,pt,1,5
2022-01-05 19:00:00,0.037268,0.225473,0.0,0.317898,0.0,0.0,0.580639,0.0,0.231156,0.0,0.0,0.231156,0.186155,0.00205,continental,pt,1,5
2022-01-05 20:00:00,0.041973,0.183543,0.0,0.328013,0.0,0.0,0.553529,0.0,0.259198,0.0,0.0,0.259198,0.184993,0.00228,continental,pt,1,5
2022-01-05 21:00:00,0.050591,0.152265,0.0,0.340595,0.0,0.0,0.543451,0.0,0.292959,0.0,0.0,0.292959,0.160758,0.002831,continental,pt,1,5
2022-01-05 22:00:00,0.066337,0.081089,3.1e-05,0.441879,0.0,0.000871,0.590207,0.008723,0.303489,0.047345,0.001539,0.361096,0.045119,0.003577,continental,pt,1,5
2022-01-05 23:00:00,0.074629,0.084294,4.3e-05,0.478054,0.0,0.001139,0.638159,0.012181,0.267008,0.065438,0.001976,0.346603,0.011001,0.004236,continental,pt,1,5
2022-01-06 00:00:00,0.079971,0.076814,4.6e-05,0.487398,0.0,0.001198,0.645427,0.012906,0.264783,0.069516,0.002134,0.349339,0.000689,0.004545,continental,pt,1,6
2022-01-06 01:00:00,0.084607,0.070164,4.8e-05,0.49012,0.0,0.001277,0.646216,0.013618,0.259696,0.073417,0.002242,0.348973,0.0,0.004812,continental,pt,1,6
2022-01-06 02:00:00,0.086868,0.085189,4.5e-05,0.433219,0.0,0.001136,0.606457,0.012741,0.305429,0.068509,0.002092,0.388771,0.0,0.004774,continental,pt,1,6
2022-01-06 03:00:00,0.09076,0.076216,5.4e-05,0.421724,0.0,0.001335,0.590089,0.015281,0.304449,0.082207,0.002441,0.404378,0.000588,0.004944,continental,pt,1,6
2022-01-06 04:00:00,0.091736,0.119486,4.6e-05,0.382126,0.0,0.001152,0.594546,0.012921,0.305263,0.069499,0.002098,0.389781,0.011078,0.004595,continental,pt,1,6
2022-01-06 05:00:00,0.0918,0.152943,4.3e-05,0.328515,0.0,0.001099,0.5744,0.012088,0.330955,0.065004,0.001963,0.41001,0.01119,0.004401,continental,pt,1,6
2022-01-06 06:00:00,0.084106,0.21744,4.4e-05,0.248895,0.0,0.000763,0.551248,0.00839,0.349623,0.04516,0.001356,0.404529,0.039924,0.004298,continental,pt,1,6
2022-01-06 07:00:00,0.075886,0.215178,0.000723,0.259593,0.0,0.000759,0.552139,0.008185,0.336077,0.044048,0.001374,0.389684,0.054461,0.003718,continental,pt,1,6
2022-01-06 08:00:00,0.066131,0.221757,0.027554,0.218499,0.0,0.000476,0.534417,0.005014,0.315458,0.027374,0.000854,0.3487,0.113609,0.003274,continental,pt,1,6
2022-01-06 09:00:00,0.062721,0.228607,0.094689,0.180219,0.0,0.000613,0.566849,0.00646,0.299658,0.035549,0.001109,0.342776,0.087331,0.003045,continental,pt,1,6
2022-01-06 10:00:00,0.063708,0.184519,0.151301,0.168855,0.0,0.000879,0.569262,0.009178,0.28848,0.049559,0.00153,0.348747,0.078708,0.003282,continental,pt,1,6
2022-01-06 11:00:00,0.063597,0.160116,0.174312,0.166762,0.0,0.000998,0.565785,0.010342,0.299403,0.055746,0.001739,0.36723,0.063873,0.003111,continental,pt,1,6
2022-01-06 12:00:00,0.064009,0.145206,0.179759,0.189252,0.0,0.001034,0.57926,0.01071,0.305184,0.057779,0.001755,0.375428,0.042169,0.003145,continental,pt,1,6
2022-01-06 13:00:00,0.066754,0.109958,0.198488,0.229366,0.0,0.001297,0.605863,0.013485,0.302585,0.072497,0.00225,0.390817,0.000138,0.003182,continental,pt,1,6
2022-01-06 14:00:00,0.065805,0.108374,0.183366,0.240148,0.0,0.001263,0.598956,0.013657,0.300518,0.074684,0.002292,0.391151,0.006903,0.002989,continental,pt,1,6
2022-01-06 15:00:00,0.066776,0.10188,0.150426,0.2542,0.0,0.001392,0.574674,0.0155,0.315624,0.083947,0.002576,0.417647,0.0045,0.003179,continental,pt,1,6
2022-01-06 16:00:00,0.059337,0.235354,0.03551,0.193065,0.0,0.000418,0.523684,0.004728,0.322201,0.025465,0.000778,0.353172,0.120066,0.00308,continental,pt,1,6
2022-01-06 17:00:00,0.053504,0.277109,0.001036,0.189791,0.0,0.0,0.52144,0.0,0.310014,0.0,0.0,0.310014,0.165695,0.00285,continental,pt,1,6
2022-01-06 18:00:00,0.053556,0.262734,0.000552,0.234071,0.0,0.00019,0.551103,0.002159,0.283748,0.011602,0.00036,0.297869,0.148228,0.0028,continental,pt,1,6
2022-01-06 19:00:00,0.048615,0.271128,0.0,0.222632,0.0,0.0,0.542375,0.0,0.250921,0.0,0.0,0.250921,0.204089,0.002615,continental,pt,1,6
2022-01-06 20:00:00,0.053612,0.238887,0.000366,0.261837,0.0,0.000143,0.554845,0.001673,0.269685,0.008989,0.000277,0.280624,0.16172,0.002809,continental,pt,1,6
2022-01-06 21:00:00,0.058502,0.193202,0.00013,0.294989,0.0,0.000356,0.547179,0.004208,0.296358,0.022612,0.000683,0.323861,0.125957,0.003002,continental,pt,1,6
2022-01-06 22:00:00,0.064401,0.19938,7.4e-05,0.34266,0.0,0.000517,0.607032,0.005977,0.262904,0.032119,0.000965,0.301965,0.087578,0.003426,continental,pt,1,6
2022-01-06 23:00:00,0.076505,0.07387,0.000206,0.469242,0.0,0.001354,0.621177,0.016705,0.262163,0.089706,0.002708,0.371282,0.003918,0.003625,continental,pt,1,6
2022-01-07 00:00:00,0.077953,0.064992,0.000211,0.510975,0.0,0.00137,0.655501,0.01709,0.229183,0.091761,0.002771,0.340805,0.0,0.003693,continental,pt,1,7
2022-01-07 01:00:00,0.084352,0.064164,0.000151,0.548453,0.0,0.000989,0.698109,0.012204,0.218042,0.065525,0.001978,0.297749,0.0,0.004143,continental,pt,1,7
2022-01-07 02:00:00,0.08047,0.056314,0.000209,0.527529,0.0,0.001313,0.665835,0.01694,0.219743,0.090951,0.002761,0.330395,0.0,0.003769,continental,pt,1,7
2022-01-07 03:00:00,0.079,0.057266,0.000231,0.507275,0.0,0.001433,0.645205,0.018689,0.229294,0.100327,0.00303,0.35134,0.0,0.003458,continental,pt,1,7
2022-01-07 04:00:00,0.084923,0.051297,0.000138,0.543772,0.0,0.000867,0.680997,0.011177,0.242134,0.059999,0.001743,0.315053,0.0,0.00395,continental,pt,1,7
2022-01-07 05:00:00,0.082479,0.063026,6.2e-05,0.554936,0.0,0.000371,0.700874,0.004713,0.264213,0.025365,0.000762,0.295053,0.0,0.004075,continental,pt,1,7
2022-01-07 06:00:00,0.075237,0.090577,0.0,0.522827,0.0,0.0,0.688641,0.0,0.306976,0.0,0.0,0.306976,0.000548,0.003835,continental,pt,1,7
2022-01-07 07:00:00,0.06013,0.15775,0.000144,0.395242,0.0,0.0,0.613266,0.0,0.271377,0.0,0.0,0.271377,0.112473,0.002884,continental,pt,1,7
