hour,avg_power_kwh,renewable,nonrenewable,renewable_energy,nonrenewable_energy
2022-01-01 01:00:00,95.5,0.749335,0.239156,71.5614925,22.839398
2022-01-01 02:00:00,95.3,0.732341,0.261198,69.7920973,24.892169399999997
2022-01-01 03:00:00,94.82500000000002,0.741626,0.252033,70.32468545000002,23.899029225000007
2022-01-01 04:00:00,94.8875,0.747864,0.246105,70.9629453,23.3522881875
2022-01-01 05:00:00,93.85,0.749713,0.244168,70.36056504999999,22.915166799999998
2022-01-01 06:00:00,87.13749999999999,0.759682,0.234202,66.19679027499998,20.407776775
2022-01-01 07:00:00,88.15,0.788438,0.205539,69.5008097,18.11826285
2022-01-01 08:00:00,90.62499999999999,0.792599,0.201724,71.829284375,18.281237499999996
2022-01-01 09:00:00,303.175,0.833637,0.160936,252.737897475,48.7917718
2022-01-01 10:00:00,242.375,0.838084,0.156536,203.13060950000002,37.940413
2022-01-01 11:00:00,240.28750000000002,0.817512,0.177245,196.43791470000002,42.58975793750001
2022-01-01 12:00:00,240.425,0.793708,0.201308,190.8272459,48.3994759
2022-01-01 13:00:00,244.275,0.787243,0.207814,192.303783825,50.76376485
2022-01-01 14:00:00,258.6625,0.789963,0.204686,204.3338044875,52.94459247500001
2022-01-01 15:00:00,410.42499999999995,0.768791,0.224943,315.531046175,92.322230775
2022-01-01 16:00:00,461.54999999999995,0.802586,0.166928,370.4335683,77.0456184
2022-01-01 17:00:00,397.4,0.805627,0.126941,320.1561698,50.4463534
2022-01-01 18:00:00,328.4125,0.79626,0.116417,261.50173725,38.232798012500005
2022-01-01 19:00:00,313.25,0.840956,0.109626,263.429467,34.3403445
2022-01-01 20:00:00,297.6125,0.833305,0.113308,248.00198431249999,33.721877150000005
2022-01-01 21:00:00,270.575,0.830223,0.149943,224.637588225,40.570827224999995
2022-01-01 22:00:00,102.6625,0.777221,0.217368,79.7914509125,22.3155423
2022-01-01 23:00:00,89.88749999999999,0.79973,0.194401,71.885730375,17.4742198875
2022-01-02 00:00:00,93.875,0.643007,0.345505,60.362282125,32.434281875
2022-01-02 01:00:00,94.6125,0.640807,0.354472,60.6283522875,33.5374821
2022-01-02 02:00:00,94.7875,0.645621,0.350898,61.196800537499996,33.260744175
2022-01-02 03:00:00,94.51249999999999,0.670307,0.326278,63.35239033749999,30.837349474999996
2022-01-02 04:00:00,95.16250000000001,0.668134,0.328442,63.58130177500001,31.255361825000005
2022-01-02 05:00:00,95.525,0.668125,0.328064,63.822640625,31.338313600000003
2022-01-02 06:00:00,87.92500000000001,0.591709,0.324873,52.02601382500001,28.564458525000006
2022-01-02 07:00:00,88.225,0.572359,0.328186,50.49637277499999,28.954209849999994
2022-01-02 08:00:00,88.42500000000001,0.649463,0.339943,57.42876577500001,30.059459775000004
2022-01-02 09:00:00,364.85,0.672819,0.324199,245.47801214999998,118.28400515000001
2022-01-02 10:00:00,352.775,0.663768,0.333459,234.16075619999998,117.635998725
2022-01-02 11:00:00,325.6,0.662772,0.334418,215.79856320000002,108.88650080000001
2022-01-02 12:00:00,307.3875,0.653149,0.344083,200.76983823749998,105.7668131625
2022-01-02 13:00:00,315.65,0.649868,0.347448,205.13083419999998,109.67196119999998
2022-01-02 14:00:00,334.75,0.646573,0.350766,216.44031174999998,117.4189185
2022-01-02 15:00:00,332.7875,0.622787,0.369831,207.2557287625,123.07513391250002
2022-01-02 16:00:00,353.86249999999995,0.59797,0.393388,211.59915912499997,139.20526114999998
2022-01-02 17:00:00,336.25,0.559132,0.351944,188.00813499999998,118.34116999999999
2022-01-02 18:00:00,343.54999999999995,0.536847,0.274979,184.43378684999996,94.46903544999998
2022-01-02 19:00:00,338.6125,0.570644,0.285938,193.22719145000002,96.822181025
2022-01-02 20:00:00,319.07500000000005,0.627712,0.348301,200.28720640000003,111.13414157500003
2022-01-02 21:00:00,262.175,0.651139,0.345714,170.712367325,90.63756795
2022-01-02 22:00:00,112.4,0.654479,0.342515,73.56343960000001,38.498686000000006
2022-01-02 23:00:00,96.625,0.634232,0.362807,61.282667000000004,35.056226375
2022-01-03 00:00:00,95.575,0.261737,0.732642,25.015513775,70.02225915000001
2022-01-03 01:00:00,95.2875,0.302036,0.692278,28.78025535,65.96543992499998
2022-01-03 02:00:00,95.375,0.315146,0.679325,30.057049749999997,64.790621875
2022-01-03 03:00:00,94.7375,0.335702,0.659223,31.803568225,62.4531389625
2022-01-03 04:00:00,94.92500000000001,0.366281,0.628287,34.769223925000006,59.64014347500001
2022-01-03 05:00:00,93.82499999999999,0.415235,0.575324,38.959423875,53.97977429999999
2022-01-03 06:00:00,91.0625,0.388319,0.446018,35.3612989375,40.615514125000004
2022-01-03 07:00:00,186.025,0.411004,0.435565,76.4570191,81.02597912499999
2022-01-03 08:00:00,232.8875,0.430011,0.46094,100.14418676249998,107.34716424999999
2022-01-03 09:00:00,302.05,0.453734,0.5406,137.0503547,163.28823
2022-01-03 10:00:00,347.85,0.489668,0.506148,170.33101380000002,176.06358180000004
2022-01-03 11:00:00,346.425,0.504153,0.491492,174.651203025,170.2651161
2022-01-03 12:00:00,347.35,0.529459,0.466179,183.90758365000002,161.92727565
2022-01-03 13:00:00,346.75,0.546651,0.449286,189.55123425,155.7899205
2022-01-03 14:00:00,348.67499999999995,0.543521,0.451897,189.512184675,157.565186475
2022-01-03 15:00:00,350.8375,0.532529,0.4625,186.8311430375,162.26234374999999
2022-01-03 16:00:00,354.2375,0.503535,0.491482,178.3709795625,174.101354975
2022-01-03 17:00:00,355.08750000000003,0.473818,0.514972,168.24684907500003,182.86012005
2022-01-03 18:00:00,356.17499999999995,0.457082,0.365778,162.80118134999998,130.28097914999998
2022-01-03 19:00:00,349.0375,0.471016,0.3234,164.4022471,112.87872750000001
2022-01-03 20:00:00,308.2875,0.50259,0.426958,154.94221462500002,131.62581442500002
2022-01-03 21:00:00,294.75,0.477619,0.517942,140.77820025,152.6634045
2022-01-03 22:00:00,211.4625,0.469302,0.525953,99.23977417500001,111.21933626250001
2022-01-03 23:00:00,190.5375,0.491804,0.502983,93.70710465,95.8371233625
2022-01-04 00:00:00,137.7,0.715707,0.280797,98.55285389999999,38.6657469
2022-01-04 01:00:00,86.0125,0.696227,0.300481,59.88422483750001,25.8451220125
2022-01-04 02:00:00,85.92500000000001,0.686963,0.309584,59.027295775000006,26.601005200000007
2022-01-04 03:00:00,86.375,0.692626,0.303618,59.82557075,26.22500475
2022-01-04 04:00:00,86.125,0.696207,0.29887,59.960827875,25.740178750000002
2022-01-04 05:00:00,85.0875,0.588487,0.266239,50.072887612500004,22.653610912500003
2022-01-04 06:00:00,85.41250000000001,0.508495,0.237257,43.43182918750001,20.264713512500002
2022-01-04 07:00:00,167.725,0.581023,0.267836,97.45208267499999,44.9227931
2022-01-04 08:00:00,235.75,0.681769,0.289923,160.72704174999998,68.34934725
2022-01-04 09:00:00,306.875,0.691876,0.29915,212.31944750000002,91.80165625000001
2022-01-04 10:00:00,342.25,0.684486,0.308124,234.26533350000003,105.455439
2022-01-04 11:00:00,341,0.68109,0.303447,232.25169,103.47542700000001
2022-01-04 12:00:00,343.0375,0.698175,0.29888,239.5002065625,102.527048
2022-01-04 13:00:00,342.59999999999997,0.708185,0.289157,242.62418099999996,99.0651882
2022-01-04 14:00:00,341.0625,0.712393,0.284988,242.97053756250003,97.19871975000001
2022-01-04 15:00:00,341.2875,0.712871,0.284281,243.29396141250004,97.0215517875
2022-01-04 16:00:00,343.17499999999995,0.679715,0.317399,233.26119512499994,108.92340182499998
2022-01-04 17:00:00,342.25,0.632809,0.349294,216.57888025,119.5458715
2022-01-04 18:00:00,345.4375,0.565209,0.321201,195.24438393749998,110.9548704375
2022-01-04 19:00:00,332.98750000000007,0.528171,0.265712,175.87434086250002,88.47877460000002
2022-01-04 20:00:00,300.1,0.545857,0.274473,163.81168570000003,82.36934730000002
2022-01-04 21:00:00,294.4625,0.590182,0.300703,173.78646717499998,88.54575713749999
2022-01-04 22:00:00,199.9875,0.533748,0.262275,106.74292815000001,52.4517215625
2022-01-04 23:00:00,181.825,0.560322,0.280459,101.88054765,50.994457675
2022-01-05 00:00:00,116.05,0.702243,0.29506,81.49530014999999,34.241713
2022-01-05 01:00:00,90.85,0.694876,0.302127,63.1294846,27.448237949999996
2022-01-05 02:00:00,91.05,0.664803,0.332296,60.53031315,30.255550799999998
2022-01-05 03:00:00,90.9625,0.632016,0.340886,57.48975540000001,31.007842775000004
2022-01-05 04:00:00,90.2625,0.628629,0.34377,56.7416251125,31.029539625
2022-01-05 05:00:00,89.95,0.638129,0.358705,57.39970355,32.26551475
2022-01-05 06:00:00,85.55000000000001,0.648511,0.348753,55.48011605,29.835819150000003
2022-01-05 07:00:00,187.57500000000002,0.696906,0.3004,130.72214295,56.347530000000006
2022-01-05 08:00:00,203.125,0.703444,0.279893,142.88706249999998,56.853265625
2022-01-05 09:00:00,273.2125,0.686494,0.297566,187.558741975,81.29875077499999
2022-01-05 10:00:00,309,0.706336,0.278323,218.257824,86.001807
2022-01-05 11:00:00,317.425,0.729366,0.268897,231.51900254999998,85.35463022500001
2022-01-05 12:00:00,317.9375,0.747093,0.251018,237.5288806875,79.808035375
2022-01-05 13:00:00,316.575,0.776455,0.221632,245.80624162499998,70.16315039999999
2022-01-05 14:00:00,315.025,0.789534,0.208569,248.72294834999997,65.70444922499999
2022-01-05 15:00:00,314.4,0.786088,0.211998,247.14606719999998,66.6521712
2022-01-05 16:00:00,315.02500000000003,0.771345,0.226547,242.992958625,71.367968675
2022-01-05 17:00:00,314,0.753966,0.23441,236.745324,73.60474
2022-01-05 18:00:00,316.6375,0.665867,0.195068,210.8384622125,61.765843849999996
2022-01-05 19:00:00,301.9875,0.691184,0.186334,208.7289282,56.270538825
2022-01-05 20:00:00,276.25,0.726693,0.188909,200.74894125,52.186111249999996
2022-01-05 21:00:00,247.04999999999998,0.745681,0.202167,184.22049105,49.94535735
2022-01-05 22:00:00,167.8875,0.762077,0.235329,127.9432023375,39.5087974875
2022-01-05 23:00:00,161.3875,0.741411,0.255914,119.6544677625,41.30132067499999
2022-01-06 00:00:00,67.975,0.370877,0.613829,25.210364074999998,41.72502627499999
2022-01-06 01:00:00,67.05000000000001,0.395677,0.601922,26.530142850000004,40.358870100000004
2022-01-06 02:00:00,63.85000000000001,0.393862,0.603783,25.148088700000002,38.55154455
2022-01-06 03:00:00,64.5,0.422028,0.57446,27.220806,37.05267
2022-01-06 04:00:00,63.3,0.468069,0.499162,29.6287677,31.596954599999997
2022-01-06 05:00:00,63.287499999999994,0.488534,0.439016,30.918095525,27.784225099999997
2022-01-06 06:00:00,80.9125,0.52844,0.39964,42.7574015,32.335871499999996
2022-01-06 07:00:00,156.8125,0.56699,0.427002,88.911119375,66.959251125
2022-01-06 08:00:00,195.1375,0.586519,0.411771,114.4518513625,80.35196351249999
2022-01-06 09:00:00,275.15,0.592054,0.406224,162.90365809999997,111.77253359999999
2022-01-06 10:00:00,319.17499999999995,0.577248,0.418849,184.24313039999996,133.686129575
2022-01-06 11:00:00,320.325,0.575402,0.422807,184.31564565,135.435652275
2022-01-06 12:00:00,317.7,0.561906,0.43636,178.5175362,138.631572
2022-01-06 13:00:00,318.525,0.561327,0.436968,178.796682675,139.1852322
2022-01-06 14:00:00,318.125,0.566946,0.431382,180.35969624999998,137.23339875
2022-01-06 15:00:00,318.975,0.56032,0.438032,178.72807200000003,139.7212572
2022-01-06 16:00:00,320,0.541243,0.456934,173.19776000000002,146.21888
2022-01-06 17:00:00,318.775,0.482321,0.510391,153.751876775,162.699891025
2022-01-06 18:00:00,318.9125,0.409747,0.410316,130.6734401375,130.85490135
2022-01-06 19:00:00,311.25,0.374854,0.402535,116.6733075,125.28901875
2022-01-06 20:00:00,281.2375,0.333948,0.424145,93.91870065,119.2854794375
2022-01-06 21:00:00,238.52499999999998,0.306024,0.546478,72.9943746,130.34866495
2022-01-06 22:00:00,184.96250000000003,0.313777,0.522815,58.03697836250001,96.70116943750003
2022-01-06 23:00:00,154.9125,0.334117,0.599361,51.7588997625,92.8485109125
2022-01-07 00:00:00,67.75,0.490171,0.492344,33.20908525,33.356306000000004
2022-01-07 01:00:00,65.1125,0.489858,0.498902,31.895879025,32.484756475
2022-01-07 02:00:00,64.4375,0.509008,0.48747,32.799203,31.411348125
2022-01-07 03:00:00,63.7875,0.492795,0.459935,31.4341610625,29.338103812499998
2022-01-07 04:00:00,63.3125,0.507747,0.44691,32.1467319375,28.294989375
2022-01-07 05:00:00,61.6875,0.491277,0.436154,30.3056499375,26.905249875
2022-01-07 06:00:00,61.3,0.471329,0.450011,28.892467699999997,27.585674299999997
2022-01-07 07:00:00,154.05,0.437994,0.51542,67.4729757,79.400451
2022-01-07 08:00:00,200.0375,0.454751,0.507238,90.9672531625,101.46662142499999
2022-01-07 09:00:00,266.1125,0.450807,0.500651,119.9653777875,133.2294892375
2022-01-07 10:00:00,306.275,0.420174,0.435569,128.68879185,133.40389547499998
2022-01-07 11:00:00,310.525,0.447886,0.426664,139.07980014999998,132.48983859999998
2022-01-07 12:00:00,314.8,0.494679,0.467396,155.7249492,147.1362608
2022-01-07 13:00:00,318.2625,0.509828,0.46755,162.25913384999998,148.803631875
2022-01-07 14:00:00,317.15000000000003,0.518983,0.469722,164.59545845,148.9723323
2022-01-07 15:00:00,319.2375,0.503919,0.488443,160.86984176250002,155.9293222125
2022-01-07 16:00:00,319.225,0.50493,0.490932,161.18627925,156.7177677
2022-01-07 17:00:00,316.5625,0.454831,0.533285,143.9824384375,168.8180328125
2022-01-07 18:00:00,317.5125,0.387181,0.463566,122.9348072625,147.187999575
2022-01-07 19:00:00,316.325,0.410972,0.417818,130.00071789999998,132.16627885
2022-01-07 20:00:00,271.65,0.442972,0.422707,120.33334379999998,114.82835655
2022-01-07 21:00:00,275.5875,0.433613,0.499782,119.4983226375,137.73367192499998
2022-01-07 22:00:00,200.10000000000002,0.39306,0.456855,78.65130600000002,91.41668550000001
2022-01-07 23:00:00,162.075,0.374779,0.489239,60.74230642499999,79.29341092499999
2022-01-08 00:00:00,112.74999999999999,0.361136,0.632643,40.718084,71.33049824999999
2022-01-08 01:00:00,68.225,0.345134,0.64848,23.546767149999997,44.24254799999999
2022-01-08 02:00:00,65.1,0.344631,0.648883,22.4354781,42.2422833
2022-01-08 03:00:00,62.6375,0.323853,0.669465,20.2853422875,41.9336139375
2022-01-08 04:00:00,61.325,0.283944,0.709422,17.4128658,43.50530415
2022-01-08 05:00:00,58.212500000000006,0.273808,0.719587,15.939048200000002,41.888958237500006
2022-01-08 06:00:00,52.6875,0.299122,0.694768,15.759990375,36.605589
2022-01-08 07:00:00,53.75,0.340603,0.651807,18.307411249999998,35.03462625
2022-01-08 08:00:00,62.1125,0.37913,0.601135,23.548712125,37.3379976875
2022-01-08 09:00:00,190.25,0.383029,0.552715,72.87126725,105.15402875
2022-01-08 10:00:00,267.8375,0.392443,0.53836,105.1109520125,144.19299649999996
2022-01-08 11:00:00,268.375,0.40642,0.53621,109.0729675,143.90535874999998
2022-01-08 12:00:00,270.4625,0.418363,0.534388,113.15150288749999,144.53191445
2022-01-08 13:00:00,272.475,0.436912,0.530449,119.04759720000001,144.534091275
2022-01-08 14:00:00,268.125,0.456513,0.516673,122.402548125,138.53294812500002
2022-01-08 15:00:00,274.0375,0.458904,0.523857,125.75690490000001,143.5564626375
2022-01-08 16:00:00,201.72500000000002,0.447347,0.541065,90.24107357500002,109.14633712500002
2022-01-08 17:00:00,269.95,0.377361,0.541096,101.86860195,146.0688652
2022-01-08 18:00:00,267.6625,0.376938,0.511473,100.89216742500001,136.9021418625
2022-01-08 19:00:00,272.7375,0.384206,0.443341,104.787383925,120.91571598750001
2022-01-08 20:00:00,269.90000000000003,0.322977,0.496355,87.17149230000001,133.9662145
2022-01-08 21:00:00,269.9,0.319011,0.627242,86.10106889999999,169.29261579999996
2022-01-08 22:00:00,78.0875,0.307228,0.655843,23.990666450000003,51.2131402625
2022-01-08 23:00:00,64.14999999999999,0.252853,0.713152,16.220519949999996,45.748700799999995
2022-01-09 00:00:00,68.01249999999999,0.348448,0.645841,23.698819599999993,43.925261012499995
2022-01-09 01:00:00,65.96249999999999,0.348084,0.645683,22.960490849999996,42.5908648875
2022-01-09 02:00:00,64.67500000000001,0.33718,0.656313,21.807116500000003,42.44704327500001
2022-01-09 03:00:00,63.85,0.303384,0.690152,19.3710684,44.0662052
2022-01-09 04:00:00,63.8625,0.274466,0.712003,17.528084924999998,45.4702915875
2022-01-09 05:00:00,63.099999999999994,0.285832,0.543555,18.035999199999996,34.298320499999996
2022-01-09 06:00:00,57.33749999999999,0.316799,0.519613,18.164462662499997,29.793310387499996
2022-01-09 07:00:00,56.224999999999994,0.34715,0.605903,19.51850875,34.066896175
2022-01-09 08:00:00,56.2,0.331755,0.661836,18.644631000000004,37.1951832
2022-01-09 09:00:00,297.1625,0.334714,0.660135,99.46444902500001,196.16736693750002
2022-01-09 10:00:00,289.225,0.353971,0.633676,102.37726247500001,183.2749411
2022-01-09 11:00:00,269.15000000000003,0.389425,0.605445,104.81373875000001,162.95552175000003
2022-01-09 12:00:00,274.825,0.410568,0.584588,112.8343506,160.65939709999998
2022-01-09 13:00:00,280.6125,0.434439,0.560862,121.90901388750001,157.384887975
2022-01-09 14:00:00,275.825,0.444028,0.551472,122.47402309999998,152.1097644
2022-01-09 15:00:00,279.85,0.451444,0.543764,126.33660340000002,152.17235540000001
2022-01-09 16:00:00,267.025,0.445688,0.549408,119.00983819999998,146.70567119999998
2022-01-09 17:00:00,271.2125,0.443412,0.545803,120.25887704999998,148.0285961375
2022-01-09 18:00:00,279.45,0.441899,0.414935,123.48867555,115.95358574999999
2022-01-09 19:00:00,289.325,0.449759,0.398208,130.126522675,115.21152959999999
2022-01-09 20:00:00,300.8125,0.470787,0.480502,141.6186144375,144.541007875
2022-01-09 21:00:00,250.1875,0.391582,0.601228,97.968921625,150.41973025
2022-01-09 22:00:00,114.7375,0.351567,0.643121,40.3379186625,73.79009573750001
2022-01-09 23:00:00,98.67500000000001,0.329476,0.665096,32.5110443,65.62834780000001
2022-01-10 00:00:00,101.0875,0.289813,0.705515,29.2964716375,71.31874756250001
2022-01-10 01:00:00,97.6,0.264632,0.730832,25.828083199999995,71.3292032
2022-01-10 02:00:00,95.7125,0.260612,0.734639,24.943826050000002,70.31413528750001
2022-01-10 03:00:00,94.6375,0.250277,0.744851,23.685589587500004,70.49083651250001
2022-01-10 04:00:00,94.05000000000001,0.231928,0.763469,21.8128284,71.80425945
2022-01-10 05:00:00,93.2375,0.219416,0.728521,20.457799299999998,67.92547673749999
2022-01-10 06:00:00,107.32499999999999,0.223682,0.738381,24.006670649999997,79.24674082499999
2022-01-10 07:00:00,181.4,0.303366,0.654447,55.0305924,118.71668580000001
2022-01-10 08:00:00,218.025,0.377703,0.552986,82.348696575,120.56477265
2022-01-10 09:00:00,267.6875,0.495015,0.4911,132.5093278125,131.46133125
2022-01-10 10:00:00,337.13750000000005,0.50068,0.495923,168.79800350000002,167.19424041250002
2022-01-10 11:00:00,337.1125,0.490396,0.506226,165.31862155000002,170.655112425
2022-01-10 12:00:00,337.75,0.50348,0.493284,170.05037000000002,166.606671
2022-01-10 13:00:00,338.8,0.493859,0.50272,167.3194292,170.32153599999998
2022-01-10 14:00:00,338.8875,0.48152,0.51506,163.181109,174.54739575
2022-01-10 15:00:00,341.075,0.438213,0.55825,149.463498975,190.40511875
2022-01-10 16:00:00,342.1875,0.354436,0.633346,121.28356874999999,216.72308437499998
2022-01-10 17:00:00,341.82500000000005,0.204141,0.58667,69.780497325,200.53847275000004
2022-01-10 18:00:00,342.85,0.227436,0.437399,77.97643260000001,149.96224715
2022-01-10 19:00:00,336.575,0.214807,0.445816,72.298666025,150.0505202
2022-01-10 20:00:00,306.4875,0.183958,0.57329,56.38082752500001,175.706218875
2022-01-10 21:00:00,265.45,0.203394,0.652868,53.9909373,173.3038106
2022-01-10 22:00:00,206.27499999999998,0.220201,0.539696,45.421961274999994,111.32579239999998
2022-01-10 23:00:00,189.86249999999998,0.331006,0.645541,62.845626675,122.5640281125
2022-01-11 00:00:00,110.0875,0.338067,0.655398,37.2169508625,72.151127325
2022-01-11 01:00:00,84.11249999999998,0.328556,0.665462,27.635666549999996,55.97367247499999
2022-01-11 02:00:00,83.07499999999999,0.324524,0.669523,26.959831299999994,55.62062322499999
2022-01-11 03:00:00,83.125,0.314592,0.67966,26.15046,56.4967375
2022-01-11 04:00:00,82.8125,0.308604,0.673686,25.556268749999997,55.789621875
2022-01-11 05:00:00,82.2375,0.288576,0.664784,23.731768799999998,54.6701742
2022-01-11 06:00:00,93.73750000000001,0.313338,0.675479,29.371520775000004,63.317712762500015
2022-01-11 07:00:00,164.3125,0.297159,0.697397,48.8269381875,114.5910445625
2022-01-11 08:00:00,229.83749999999998,0.347932,0.646829,79.96782105,148.66556028749997
2022-01-11 09:00:00,289.0375,0.400356,0.59505,115.71789735,171.991764375
2022-01-11 10:00:00,335.9125,0.436925,0.558961,146.7685690625,187.76198691250002
2022-01-11 11:00:00,334.8875,0.451685,0.543687,151.2636604375,182.0739802125
2022-01-11 12:00:00,338.26250000000005,0.46177,0.534347,156.19947462500002,180.74955208750004
2022-01-11 13:00:00,341.775,0.460578,0.535409,157.41404594999997,182.989410975
2022-01-11 14:00:00,342.1375,0.434794,0.561224,148.759332175,192.01577629999997
2022-01-11 15:00:00,343.675,0.401319,0.594512,137.923307325,204.3189116
2022-01-11 16:00:00,345.9625,0.324228,0.660986,112.17072945,228.67636902499999
2022-01-11 17:00:00,344.3625,0.243948,0.567838,84.00654315,195.542113275
2022-01-11 18:00:00,344.66249999999997,0.271841,0.471479,93.69339866249999,162.50113083749997
2022-01-11 19:00:00,342.4875,0.344583,0.43251,118.01537021249999,148.129268625
2022-01-11 20:00:00,299.67499999999995,0.365347,0.468071,109.48536222499997,140.26917692499998
2022-01-11 21:00:00,297.72499999999997,0.324396,0.533479,96.5807991,158.830035275
2022-01-11 22:00:00,215.46249999999998,0.30089,0.636282,64.83051162499999,137.094910425
2022-01-11 23:00:00,189.2375,0.30481,0.69129,57.68148237500001,130.817991375
2022-01-12 00:00:00,127.66250000000001,0.552333,0.4269,70.5122116125,54.49912125
2022-01-12 01:00:00,89.225,0.562979,0.416028,50.231801274999995,37.120098299999995
2022-01-12 02:00:00,87.82499999999999,0.600618,0.378233,52.74927584999999,33.218313224999996
2022-01-12 03:00:00,86.80000000000001,0.607731,0.371831,52.75105080000001,32.27493080000001
2022-01-12 04:00:00,86.25,0.601209,0.365468,51.85427625,31.521615
2022-01-12 05:00:00,85.7125,0.624944,0.353444,53.565512600000005,30.29456885
2022-01-12 06:00:00,79.11250000000001,0.611655,0.334626,48.389556187500006,26.473099425
2022-01-12 07:00:00,183.5,0.588105,0.290481,107.9172675,53.3032635
2022-01-12 08:00:00,222.15,0.570512,0.30359,126.7392408,67.4425185
2022-01-12 09:00:00,309.875,0.602668,0.354781,186.7517465,109.937762375
2022-01-12 10:00:00,560.125,0.587431,0.403452,329.034788875,225.98355149999998
2022-01-12 11:00:00,696.9375000000001,0.589503,0.397687,410.84674706250007,277.1629835625001
2022-01-12 12:00:00,348.8125,0.583116,0.404204,203.39814975,140.99140775
2022-01-12 13:00:00,350.55000000000007,0.593114,0.398281,207.91611270000004,139.61740455000003
2022-01-12 14:00:00,347.525,0.596792,0.401317,207.40013979999998,139.46769042499997
2022-01-12 15:00:00,346.75,0.579237,0.41821,200.85042975,145.0143175
2022-01-12 16:00:00,336.72499999999997,0.560597,0.370655,188.767024825,124.80880487499999
2022-01-12 17:00:00,332.1875,0.552248,0.327633,183.4498825,108.8355871875
2022-01-12 18:00:00,324.07500000000005,0.592966,0.284116,192.16545645000002,92.0748927
2022-01-12 19:00:00,318.925,0.623326,0.270933,198.79424455000003,86.407307025
2022-01-12 20:00:00,290.225,0.617878,0.290707,179.32364255000002,84.37043907500001
2022-01-12 21:00:00,288.3625,0.628806,0.359839,181.324070175,103.7640736375
2022-01-12 22:00:00,193.475,0.592775,0.396925,114.687143125,76.795064375
2022-01-12 23:00:00,176.8,0.592144,0.395058,104.69105920000001,69.8462544
2022-02-01 00:00:00,125.41250000000001,0.716247,0.277857,89.8263268875,34.846741012500004
2022-02-01 01:00:00,79.5,0.673571,0.320091,53.5488945,25.4472345
2022-02-01 02:00:00,77.6125,0.641617,0.351797,49.797499412499995,27.3038446625
2022-02-01 03:00:00,76.7,0.619445,0.373833,47.5114315,28.672991100000004
2022-02-01 04:00:00,76.2875,0.599341,0.393571,45.7222265375,30.024547662499998
2022-02-01 05:00:00,75.8,0.557701,0.434915,42.2737358,32.966557
2022-02-01 06:00:00,75.45,0.527738,0.4646,39.817832100000004,35.05407
2022-02-01 07:00:00,187.6625,0.506831,0.475628,95.1131725375,89.25753954999999
2022-02-01 08:00:00,216.68749999999997,0.507599,0.484879,109.99035831249999,105.06721831249999
2022-02-01 09:00:00,259.0875,0.536997,0.456394,139.12921023749996,118.245980475
2022-02-01 10:00:00,325.35,0.544485,0.449596,177.14819475000002,146.2760586
2022-02-01 11:00:00,325.9125,0.538781,0.455526,175.59546266249998,148.461617475
2022-02-01 12:00:00,327.9,0.54435,0.450145,178.49236499999998,147.6025455
2022-02-01 13:00:00,325.2875,0.536823,0.457366,174.62181161250004,148.775442725
2022-02-01 14:00:00,331.52500000000003,0.519655,0.474533,172.27862387500002,157.31955282500002
2022-02-01 15:00:00,332.1125,0.475561,0.517946,157.9397526125,172.016340925
2022-02-01 16:00:00,330.625,0.44891,0.535078,148.42086874999998,176.91016375
2022-02-01 17:00:00,329.8,0.384307,0.296443,126.74444860000001,97.76690140000001
2022-02-01 18:00:00,328.5375,0.443861,0.260039,145.8249832875,85.43256296250001
2022-02-01 19:00:00,318.6375,0.462247,0.242039,147.2892284625,77.1227018625
2022-02-01 20:00:00,291.32500000000005,0.472587,0.242405,137.676407775,70.61863662500001
2022-02-01 21:00:00,268.0625,0.425332,0.368634,114.01555925,98.816951625
2022-02-01 22:00:00,204.03750000000002,0.39984,0.519615,81.58235400000001,106.02094556250002
2022-02-01 23:00:00,162.1375,0.302748,0.359251,49.08680385,58.24805901249999
2022-02-02 00:00:00,86.30000000000001,0.637159,0.35971,54.98682170000001,31.042973000000003
2022-02-02 01:00:00,85.4125,0.632346,0.364397,54.010252724999994,31.1240587625
2022-02-02 02:00:00,84.5375,0.629668,0.367203,53.23055855,31.0424236125
2022-02-02 03:00:00,84.625,0.629575,0.367175,53.277784375,31.072184375
2022-02-02 04:00:00,84.1875,0.600268,0.396432,50.53506225,33.374619
2022-02-02 05:00:00,83.65,0.581212,0.415048,48.6183838,34.7187652
2022-02-02 06:00:00,99.7625,0.578507,0.395865,57.7133045875,39.4924820625
2022-02-02 07:00:00,182.05,0.556737,0.42521,101.35397085000001,77.4094805
2022-02-02 08:00:00,212.58749999999998,0.531084,0.457542,112.90181984999998,97.26770992499999
2022-02-02 09:00:00,287.0125,0.531641,0.449395,152.58761251250002,128.9819824375
2022-02-02 10:00:00,260.5625,0.509994,0.48704,132.88531162499999,126.90436
2022-02-02 11:00:00,260.07500000000005,0.475317,0.521808,123.61806877500001,135.70921560000005
2022-02-02 12:00:00,260.07500000000005,0.469126,0.527869,122.00794445000002,137.28553017500002
2022-02-02 13:00:00,256.825,0.450922,0.545996,115.80804264999999,140.2254227
2022-02-02 14:00:00,376.775,0.420479,0.576644,158.42597522499997,217.2650431
2022-02-02 15:00:00,376.025,0.382074,0.61451,143.66937585,231.07112274999997
2022-02-02 16:00:00,373.2375,0.330366,0.653407,123.304979925,243.8759951625
2022-02-02 17:00:00,358.325,0.286045,0.590194,102.497074625,211.48126505
